"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Development","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Development","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Department for International Trade","Inner London - West","25","[c]","48340","50710"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","15","[c]","48140","53040"
"Leaver CS","2021","30-39","Department for Transport (excl. agencies)","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","15","[c]","24200","23950"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","15","[c]","21910","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","15","[c]","26080","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","10","[c]","23530","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Eastern Scotland","20","[c]","26400","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex","20","[c]","26860","26730"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","25600","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","40","[c]","28580","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","30","[c]","29020","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","20","[c]","37950","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","10","[c]","25870","24180"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","35","[c]","23050","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","10","[c]","22750","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","10","[c]","23710","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland and Tyne and Wear","50","[c]","23580","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - East and North East","15","[c]","29570","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - South","10","[c]","30570","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","15","[c]","29860","31060"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","10","[c]","26480","27230"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","10","[c]","23830","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","25","[c]","24160","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","15","[c]","23680","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","15","[c]","23850","21010"
"Leaver CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","35","[c]","30370","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","50","[c]","24320","21590"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education and Skills Funding Agency","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Education Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","15","[c]","48410","45800"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Forestry and Land Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Forestry and Land Scotland","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Forestry and Land Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Forestry and Land Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Government Legal Department","Attorney General's Departments","Inner London - West","30","[c]","49610","51010"
"Leaver CS","2021","30-39","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Health and Safety Executive","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
