"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Department for Work and Pensions","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department for Work and Pensions","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
