"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Health and Safety Executive","East of England","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","East of England","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","East of England","SEO/HEO","55","50","44690","44570"
"In post","2021","Declared non-disabled","Health and Safety Executive","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","London","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","London","G6/G7","30","30","61780","58120"
"In post","2021","Declared non-disabled","Health and Safety Executive","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","London","SEO/HEO","70","65","44850","44610"
"In post","2021","Declared non-disabled","Health and Safety Executive","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","North East (England)","SEO/HEO","35","35","46890","46320"
"In post","2021","Declared non-disabled","Health and Safety Executive","North West (England)","AA/AO","80","70","21820","22160"
"In post","2021","Declared non-disabled","Health and Safety Executive","North West (England)","EO","145","140","27650","26410"
"In post","2021","Declared non-disabled","Health and Safety Executive","North West (England)","G6/G7","165","155","59230","57510"
"In post","2021","Declared non-disabled","Health and Safety Executive","North West (England)","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","North West (England)","SEO/HEO","280","265","40870","39390"
"In post","2021","Declared non-disabled","Health and Safety Executive","Scotland","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Scotland","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Scotland","G6/G7","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Scotland","SEO/HEO","120","115","66240","56360"
"In post","2021","Declared non-disabled","Health and Safety Executive","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South East (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South East (England)","SEO/HEO","35","35","42600","42650"
"In post","2021","Declared non-disabled","Health and Safety Executive","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","South West (England)","SEO/HEO","45","40","47100","46320"
"In post","2021","Declared non-disabled","Health and Safety Executive","Wales","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Wales","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Wales","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Wales","SEO/HEO","45","40","45560","46320"
"In post","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","West Midlands (England)","SEO/HEO","35","35","45780","46320"
"In post","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","AA/AO","30","25","21930","22160"
"In post","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","EO","50","45","26950","26370"
"In post","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","G6/G7","45","45","59220","57510"
"In post","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","150","140","40750","39390"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","655","555","19140","19570"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","EO","160","145","22200","21870"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","G6/G7","30","30","51400","51290"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","SEO/HEO","125","115","33190","30990"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","AA/AO","530","445","19430","19830"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","EO","145","135","23670","23610"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","G6/G7","30","30","57550","57770"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","East of England","SEO/HEO","115","105","33840","32500"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","AA/AO","1530","1395","22170","22680"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","EO","580","555","26650","26410"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","G6/G7","225","215","59590","58130"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","SCS level","30","30","90400","86270"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","SEO/HEO","620","600","36450","35270"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","AA/AO","310","260","19360","19570"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","EO","75","65","22540","22110"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North East (England)","SEO/HEO","95","85","33760","33640"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","AA/AO","945","820","19730","19930"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","EO","250","235","23250","23130"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","G6/G7","60","60","52780","51920"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","SEO/HEO","305","290","33450","30990"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","AA/AO","105","95","20120","19930"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Scotland","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","AA/AO","580","495","19740","19930"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","EO","170","150","23810","23690"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","G6/G7","35","35","54850","52120"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South East (England)","SEO/HEO","150","130","35960","34920"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","AA/AO","470","395","19230","19570"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","EO","125","115","23060","22720"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","South West (England)","SEO/HEO","105","100","34190","32240"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","AA/AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","AA/AO","420","370","19160","19570"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","EO","105","100","22410","22110"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Wales","SEO/HEO","135","125","32360","30990"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","910","790","19400","19830"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","EO","225","215","22650","22570"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","G6/G7","40","40","53310","52440"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","West Midlands (England)","SEO/HEO","200","190","33620","30990"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","610","490","19150","19570"
