"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Intelligence Analysis","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Greater Manchester","Manchester","15","15","31200","33520"
"In post","2021","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","Isle of Wight","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire","15","15","31190","28330"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - West","Wandsworth","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Inner London - West","Westminster","25","25","41570","39440"
"In post","2021","Ministry of Justice","Intelligence Analysis","Kent","Kent Thames Gateway","15","15","29260","28080"
"In post","2021","Ministry of Justice","Intelligence Analysis","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Lancashire","Mid Lancashire","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","10","27240","27120"
"In post","2021","Ministry of Justice","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Lincolnshire","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Outer London - East and North East","Bexley and Greenwich","15","15","32390","30110"
"In post","2021","Ministry of Justice","Intelligence Analysis","Outer London - South","Croydon","10","10","39940","34380"
"In post","2021","Ministry of Justice","Intelligence Analysis","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Shropshire and Staffordshire","Staffordshire CC","20","20","29000","28800"
"In post","2021","Ministry of Justice","Intelligence Analysis","South Yorkshire","Barnsley, Doncaster and Rotherham","20","20","29030","28800"
"In post","2021","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","East Surrey","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","Tees Valley and Durham","Durham CC","30","25","32410","32040"
"In post","2021","Ministry of Justice","Intelligence Analysis","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","West Midlands","Birmingham","10","10","37110","34660"
"In post","2021","Ministry of Justice","Intelligence Analysis","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","West Yorkshire","Leeds","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Intelligence Analysis","West Yorkshire","Wakefield","10","10","28650","28080"
"In post","2021","Ministry of Justice","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Internal Audit","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Inner London - West","Westminster","30","25","36830","34350"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","10","10","23820","22650"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Knowledge and Information Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","Hertfordshire","15","15","42950","38300"
"In post","2021","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","Luton","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","15","42790","41700"
"In post","2021","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","10","10","41400","43850"
"In post","2021","Ministry of Justice","Legal","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Cheshire","Cheshire West and Chester","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Cheshire","Warrington","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Cumbria","East Cumbria","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","Derby","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","Nottingham","25","20","40790","40430"
"In post","2021","Ministry of Justice","Legal","Devon","Devon CC","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Devon","Plymouth","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Legal","Dorset and Somerset","Bournemouth and Poole","10","10","39060","40390"
"In post","2021","Ministry of Justice","Legal","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
