"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","AA/AO","25","[c]","22140","21440"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","AA/AO","40","[c]","22670","22230"
"Leaver CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","EO","35","[c]","28250","28170"
"Leaver CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","G6/G7","40","[c]","64540","61010"
"Leaver CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","SCS level","10","[c]","97750","91360"
"Leaver CS","2021","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","SEO/HEO","75","[c]","38540","35110"
"Leaver CS","2021","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Southern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","West Central Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","West Central Scotland","Outside London","SEO/HEO","20","[c]","39850","42190"
"Leaver CS","2021","Scottish Housing Regulator","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Eastern Scotland","Outside London","AA/AO","40","[c]","22830","20810"
"Leaver CS","2021","Scottish Prison Service","Eastern Scotland","Outside London","EO","55","[c]","33070","33650"
"Leaver CS","2021","Scottish Prison Service","Eastern Scotland","Outside London","G6/G7","10","[c]","62340","59740"
"Leaver CS","2021","Scottish Prison Service","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Eastern Scotland","Outside London","SEO/HEO","25","[c]","42410","39500"
"Leaver CS","2021","Scottish Prison Service","Highlands and Islands","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","North Eastern Scotland","Outside London","AA/AO","10","[c]","22310","21810"
"Leaver CS","2021","Scottish Prison Service","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Southern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","West Central Scotland","Outside London","AA/AO","25","[c]","23130","22430"
"Leaver CS","2021","Scottish Prison Service","West Central Scotland","Outside London","EO","40","[c]","32690","33650"
"Leaver CS","2021","Scottish Prison Service","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","West Central Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Public Pensions Agency","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Serious Fraud Office","Inner London - West","London","SEO/HEO","10","[c]","35570","34300"
"Leaver CS","2021","Social Security Scotland","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","West Central Scotland","Outside London","AA/AO","10","[c]","20610","20060"
"Leaver CS","2021","Social Security Scotland","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Security Scotland","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Standards and Testing Agency","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Cumbria","Outside London","Unknown","15","[c]","42990","38280"
"Leaver CS","2021","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","30","[c]","39230","39860"
"Leaver CS","2021","The National Archives","Outer London - West and North West","London","AA/AO","15","[c]","19400","19100"
"Leaver CS","2021","The National Archives","Outer London - West and North West","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Outer London - West and North West","London","SEO/HEO","10","[c]","38050","37480"
"Leaver CS","2021","Transport Scotland","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","West Central Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Inner London - West","London","SEO/HEO","10","[c]","43520","43730"
"Leaver CS","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","EO","10","[c]","27430","27260"
"Leaver CS","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Dorset and Somerset","Outside London","SEO/HEO","30","[c]","37220","35340"
"Leaver CS","2021","UK Intellectual Property Office","East Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","East Wales","Outside London","EO","10","[c]","25150","23320"
"Leaver CS","2021","UK Intellectual Property Office","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","East Wales","Outside London","SEO/HEO","15","[c]","39110","39340"
"Leaver CS","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Inner London - West","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Inner London - West","London","SEO/HEO","10","[c]","36500","36500"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","Outside London","AA/AO","50","[c]","19170","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","Outside London","EO","10","[c]","23540","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","Outside London","G6/G7","20","[c]","53730","51640"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","East Wales","Outside London","SEO/HEO","40","[c]","34660","36030"
"Leaver CS","2021","United Kingdom Statistics Authority","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","AA/AO","100","[c]","19480","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","EO","15","[c]","23900","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","SEO/HEO","35","[c]","33430","32440"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
