"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","North Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Female","80","[c]","23990","21010"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - South","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outer London - West and North West","London","Female","55","[c]","34520","31060"
"Leaver CS","2021","30-39","Outer London - West and North West","London","Male","40","[c]","33780","31060"
"Leaver CS","2021","30-39","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Southern Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Tees Valley and Durham","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Male","60","[c]","35900","30330"
"Leaver CS","2021","30-39","West Central Scotland","Outside London","Female","50","[c]","29660","27230"
"Leaver CS","2021","30-39","West Central Scotland","Outside London","Male","40","[c]","28520","25980"
"Leaver CS","2021","30-39","West Midlands","Outside London","Female","95","[c]","31340","27570"
"Leaver CS","2021","30-39","West Midlands","Outside London","Male","50","[c]","33820","30090"
"Leaver CS","2021","30-39","West Wales and The Valleys","Outside London","Female","50","[c]","23270","21590"
"Leaver CS","2021","30-39","West Wales and The Valleys","Outside London","Male","60","[c]","27190","22350"
"Leaver CS","2021","30-39","West Yorkshire","Outside London","Female","60","[c]","28060","27570"
"Leaver CS","2021","30-39","West Yorkshire","Outside London","Male","70","[c]","32840","27570"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","Female","50","[c]","27980","27570"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Devon","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Dorset and Somerset","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Anglia","Outside London","Female","75","[c]","28610","27570"
"Leaver CS","2021","40-49","East Anglia","Outside London","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","Outside London","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","Outside London","Female","85","[c]","34680","29170"
"Leaver CS","2021","40-49","Eastern Scotland","Outside London","Male","65","[c]","37080","31060"
"Leaver CS","2021","40-49","Essex","Outside London","Female","35","[c]","29720","26580"
"Leaver CS","2021","40-49","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","75","[c]","37040","30650"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","70","[c]","41580","37610"
"Leaver CS","2021","40-49","Greater Manchester","Outside London","Female","50","[c]","28270","21920"
"Leaver CS","2021","40-49","Greater Manchester","Outside London","Male","50","[c]","31760","27570"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Outside London","Female","45","[c]","30110","26710"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Outside London","Male","55","[c]","35410","32430"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","London","Female","70","[c]","46490","40070"
"Leaver CS","2021","40-49","Inner London - East","London","Male","55","[c]","49060","45000"
"Leaver CS","2021","40-49","Inner London - East","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","London","Female","215","[c]","54540","54090"
"Leaver CS","2021","40-49","Inner London - West","London","Male","160","[c]","58400","55000"
"Leaver CS","2021","40-49","Kent","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Outside London","Male","50","[c]","26350","21010"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Outside London","Male","50","[c]","28070","23480"
"Leaver CS","2021","40-49","Outer London - East and North East","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","Outside London","Female","50","[c]","29330","25870"
"Leaver CS","2021","40-49","West Central Scotland","Outside London","Male","35","[c]","27710","21430"
"Leaver CS","2021","40-49","West Midlands","Outside London","Female","90","[c]","34340","26550"
"Leaver CS","2021","40-49","West Midlands","Outside London","Male","60","[c]","42260","30950"
"Leaver CS","2021","40-49","West Wales and The Valleys","Outside London","Female","50","[c]","28480","21590"
"Leaver CS","2021","40-49","West Wales and The Valleys","Outside London","Male","50","[c]","25910","23090"
"Leaver CS","2021","40-49","West Yorkshire","Outside London","Female","70","[c]","29660","27570"
"Leaver CS","2021","40-49","West Yorkshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Female","95","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","70","[c]","32790","24180"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","80","[c]","36950","33180"
"Leaver CS","2021","50-59","Cheshire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Outside London","Female","80","[c]","27820","24000"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","Outside London","Female","75","[c]","27890","22700"
"Leaver CS","2021","50-59","Devon","Outside London","Male","85","[c]","31850","27570"
"Leaver CS","2021","50-59","Dorset and Somerset","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Dorset and Somerset","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Anglia","Outside London","Female","135","[c]","29880","26670"
"Leaver CS","2021","50-59","East Anglia","Outside London","Male","125","[c]","37370","33000"
"Leaver CS","2021","50-59","East Wales","Outside London","Female","210","[c]","35080","27510"
"Leaver CS","2021","50-59","East Wales","Outside London","Male","105","[c]","33870","29670"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Outside London","Male","80","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Eastern Scotland","Outside London","Female","135","[c]","36330","27570"
"Leaver CS","2021","50-59","Eastern Scotland","Outside London","Male","125","[c]","39340","33650"
"Leaver CS","2021","50-59","Essex","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Essex","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","125","[c]","34580","27570"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","155","[c]","43880","40580"
"Leaver CS","2021","50-59","Greater Manchester","Outside London","Female","130","[c]","33090","26300"
