"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Westminster","London","SCS level","90","[c]","91230","79910"
"Leaver Dept.","2021","Unknown","Westminster","London","SEO/HEO","680","[c]","38340","37280"
"Leaver Dept.","2021","Unknown","Westminster","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wiltshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wiltshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wiltshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wirral","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wirral","Outside London","EO","10","[c]","27570","27570"
"Leaver Dept.","2021","Unknown","Wirral","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wolverhampton","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wolverhampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Worcestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Worcestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Worcestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","York","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Birmingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bristol, City of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bristol, City of","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Buckinghamshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Buckinghamshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","London","SEO/HEO","15","[c]","39180","36160"
"New entrant CS","2021","Analysis","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Central Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Central Hampshire","Outside London","SEO/HEO","10","[c]","27850","25520"
"New entrant CS","2021","Analysis","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Croydon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Sussex CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","Outside London","EO","15","[c]","22030","21170"
"New entrant CS","2021","Analysis","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","Outside London","SEO/HEO","15","[c]","31020","30430"
"New entrant CS","2021","Analysis","Liverpool","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Liverpool","Outside London","SEO/HEO","10","[c]","32490","31810"
"New entrant CS","2021","Analysis","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Manchester","Outside London","SEO/HEO","40","[c]","32460","31810"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","AA/AO","40","[c]","19130","19130"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","EO","30","[c]","23110","23050"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","SEO/HEO","125","[c]","32120","29540"
"New entrant CS","2021","Analysis","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","EO","15","[c]","23280","23050"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","SEO/HEO","55","[c]","30540","29540"
"New entrant CS","2021","Analysis","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Swansea","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","London","EO","20","[c]","27880","28050"
"New entrant CS","2021","Analysis","Tower Hamlets","London","G6/G7","10","[c]","58350","56150"
"New entrant CS","2021","Analysis","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","London","SEO/HEO","60","[c]","35680","36160"
"New entrant CS","2021","Analysis","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Westminster","London","AA/AO","50","[c]","23150","24120"
"New entrant CS","2021","Analysis","Westminster","London","EO","85","[c]","28210","27680"
"New entrant CS","2021","Analysis","Westminster","London","G6/G7","70","[c]","58340","54110"
"New entrant CS","2021","Analysis","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Westminster","London","SEO/HEO","375","[c]","34410","32790"
"New entrant CS","2021","Analysis","Wiltshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Wiltshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","York","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","10","[c]","36280","36200"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","20","[c]","35370","26670"
"New entrant CS","2021","Commercial","Berkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Blackpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chorley and West Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex Haven Gateway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","SCS level","10","[c]","68120","69000"
"New entrant CS","2021","Commercial","Leeds","Outside London","SEO/HEO","30","[c]","33340","28970"
"New entrant CS","2021","Commercial","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
