"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","140","120","27780","27250"
"In post","2021","60-64","Isle of Anglesey","Outside London","25","20","30070","27570"
"In post","2021","60-64","Isle of Wight","Outside London","105","80","26830","27380"
"In post","2021","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","50","45","31740","31060"
"In post","2021","60-64","Kent Thames Gateway","Outside London","130","110","28300","28860"
"In post","2021","60-64","Kingston upon Hull, City of","Outside London","165","125","28600","27570"
"In post","2021","60-64","Lambeth","London","245","215","49620","40170"
"In post","2021","60-64","Lancaster and Wyre","Outside London","80","65","29940","26000"
"In post","2021","60-64","Leeds","Outside London","655","510","32320","27570"
"In post","2021","60-64","Leicester","Outside London","220","180","26130","22350"
"In post","2021","60-64","Leicestershire CC and Rutland","Outside London","170","145","27890","26470"
"In post","2021","60-64","Lewisham and Southwark","London","110","100","36060","31060"
"In post","2021","60-64","Lincolnshire","Outside London","345","300","27520","25610"
"In post","2021","60-64","Lisburn and Castlereagh","Outside London","45","40","27440","22330"
"In post","2021","60-64","Liverpool","Outside London","720","575","26990","22860"
"In post","2021","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","30","25","27340","26530"
"In post","2021","60-64","Luton","Outside London","45","35","27440","27570"
"In post","2021","60-64","Manchester","Outside London","535","435","33570","28590"
"In post","2021","60-64","Medway","Outside London","105","95","28790","26330"
"In post","2021","60-64","Merton, Kingston upon Thames and Sutton","London","45","40","31150","31060"
"In post","2021","60-64","Mid Kent","Outside London","85","75","28540","28600"
"In post","2021","60-64","Mid Lancashire","Outside London","465","360","27270","23980"
"In post","2021","60-64","Milton Keynes","Outside London","185","160","33030","28540"
"In post","2021","60-64","Monmouthshire and Newport","Outside London","300","235","31540","27570"
"In post","2021","60-64","Na h-Eileanan Siar","Outside London","15","10","23830","22710"
"In post","2021","60-64","Newry, Mourne and Down","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","North and North East Lincolnshire","Outside London","75","65","26760","27570"
"In post","2021","60-64","North and West Norfolk","Outside London","110","95","28560","27040"
"In post","2021","60-64","North Hampshire","Outside London","115","105","30830","26780"
"In post","2021","60-64","North Lanarkshire","Outside London","305","220","25990","21440"
"In post","2021","60-64","North Northamptonshire","Outside London","50","40","25520","27570"
"In post","2021","60-64","North Nottinghamshire","Outside London","65","55","28400","27570"
"In post","2021","60-64","North Yorkshire CC","Outside London","230","210","27290","22570"
"In post","2021","60-64","Northumberland","Outside London","45","35","28930","27570"
"In post","2021","60-64","Norwich and East Norfolk","Outside London","165","130","28680","27570"
"In post","2021","60-64","Nottingham","Outside London","505","405","30630","27570"
"In post","2021","60-64","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Overseas","190","190","56220","54540"
"In post","2021","60-64","Oxfordshire","Outside London","280","245","32570","27570"
"In post","2021","60-64","Perth and Kinross and Stirling","Outside London","120","90","30940","29190"
"In post","2021","60-64","Peterborough","Outside London","170","150","27750","25310"
"In post","2021","60-64","Plymouth","Outside London","295","255","30290","27130"
"In post","2021","60-64","Portsmouth","Outside London","435","370","29650","27570"
"In post","2021","60-64","Powys","Outside London","75","65","28730","26720"
"In post","2021","60-64","Redbridge and Waltham Forest","London","90","70","28670","28070"
"In post","2021","60-64","Sandwell","Outside London","35","30","28500","27570"
"In post","2021","60-64","Scottish Borders","Outside London","45","40","30630","27570"
"In post","2021","60-64","Sefton","Outside London","585","450","28150","25560"
"In post","2021","60-64","Sheffield","Outside London","405","315","29580","26640"
"In post","2021","60-64","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Shropshire CC","Outside London","150","135","30390","29670"
"In post","2021","60-64","Solihull","Outside London","70","55","28680","27370"
"In post","2021","60-64","Somerset","Outside London","260","225","29580","27570"
"In post","2021","60-64","South and West Derbyshire","Outside London","115","95","32640","27570"
"In post","2021","60-64","South Ayrshire","Outside London","35","30","25950","22820"
"In post","2021","60-64","South Hampshire","Outside London","515","405","26390","22660"
"In post","2021","60-64","South Lanarkshire","Outside London","375","265","27010","25560"
"In post","2021","60-64","South Nottinghamshire","Outside London","75","65","29880","27160"
"In post","2021","60-64","South Teesside","Outside London","90","70","26660","27570"
"In post","2021","60-64","South West Wales","Outside London","130","105","30750","27570"
"In post","2021","60-64","Southampton","Outside London","110","95","31980","27570"
"In post","2021","60-64","Southend-on-Sea","Outside London","155","125","30960","29290"
"In post","2021","60-64","Staffordshire CC","Outside London","340","290","29010","27380"
"In post","2021","60-64","Stoke-on-Trent","Outside London","125","95","23520","21010"
"In post","2021","60-64","Suffolk","Outside London","390","340","28010","26320"
"In post","2021","60-64","Sunderland","Outside London","580","415","24380","21440"
"In post","2021","60-64","Swansea","Outside London","815","585","26450","21590"
"In post","2021","60-64","Swindon","Outside London","50","40","29980","27570"
"In post","2021","60-64","Telford and Wrekin","Outside London","180","145","32050","27570"
"In post","2021","60-64","Thurrock","Outside London","20","20","27920","27370"
"In post","2021","60-64","Torbay","Outside London","35","30","24490","21010"
"In post","2021","60-64","Tower Hamlets","London","335","300","49090","43430"
"In post","2021","60-64","Tyneside","Outside London","1460","1100","26520","21440"
"In post","2021","60-64","Unknown","Unknown","260","240","37350","33570"
"In post","2021","60-64","Wakefield","Outside London","135","100","29810","27570"
"In post","2021","60-64","Walsall","Outside London","55","45","24550","26120"
"In post","2021","60-64","Wandsworth","London","75","65","29220","27490"
"In post","2021","60-64","Warrington","Outside London","175","145","31060","29020"
"In post","2021","60-64","Warwickshire","Outside London","135","115","25870","23240"
"In post","2021","60-64","West Cumbria","Outside London","100","80","27770","25190"
"In post","2021","60-64","West Essex","Outside London","65","45","32190","29290"
"In post","2021","60-64","West Kent","Outside London","30","25","36840","30710"
"In post","2021","60-64","West Lothian","Outside London","50","40","35660","27570"
"In post","2021","60-64","West Northamptonshire","Outside London","105","90","24510","22020"
"In post","2021","60-64","West Surrey","Outside London","180","165","31720","28930"
"In post","2021","60-64","West Sussex (North East)","Outside London","140","100","31670","28350"
"In post","2021","60-64","West Sussex (South West)","Outside London","175","145","28200","27570"
"In post","2021","60-64","Westminster","London","2155","2005","48630","42630"
"In post","2021","60-64","Wiltshire","Outside London","595","540","35950","33300"
"In post","2021","60-64","Wirral","Outside London","275","210","26770","27130"
"In post","2021","60-64","Wolverhampton","Outside London","90","70","24300","21010"
"In post","2021","60-64","Worcestershire","Outside London","165","135","27040","26320"
"In post","2021","60-64","York","Outside London","225","195","36270","29200"
"In post","2021","65+","Aberdeen City and Aberdeenshire","Outside London","40","30","37250","29190"
"In post","2021","65+","Angus and Dundee City","Outside London","55","40","25120","21010"
"In post","2021","65+","Antrim and Newtownabbey","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Barking & Dagenham and Havering","London","20","15","30980","30780"
"In post","2021","65+","Barnet","London","55","45","43240","31880"
"In post","2021","65+","Barnsley, Doncaster and Rotherham","Outside London","60","40","25660","26120"
"In post","2021","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","215","170","37190","34770"
"In post","2021","65+","Bedford","Outside London","15","10","29170","28160"
"In post","2021","65+","Belfast","Outside London","50","40","27850","21440"
"In post","2021","65+","Berkshire","Outside London","100","80","32910","30530"
"In post","2021","65+","Bexley and Greenwich","London","40","35","30510","26540"
"In post","2021","65+","Birmingham","Outside London","210","160","29880","27570"
"In post","2021","65+","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Blackpool","Outside London","135","100","25570","21010"
"In post","2021","65+","Bournemouth and Poole","Outside London","45","35","24940","26660"
"In post","2021","65+","Bradford","Outside London","65","45","26800","27260"
"In post","2021","65+","Breckland and South Norfolk","Outside London","10","10","24160","22280"
"In post","2021","65+","Brent","London","35","25","27150","24210"
"In post","2021","65+","Bridgend and Neath Port Talbot","Outside London","20","15","26790","24550"
"In post","2021","65+","Brighton and Hove","Outside London","25","20","25010","27570"
"In post","2021","65+","Bristol, City of","Outside London","180","130","40570","29720"
"In post","2021","65+","Bromley","London","20","15","27430","29580"
"In post","2021","65+","Buckinghamshire CC","Outside London","55","50","28410","23430"
"In post","2021","65+","Caithness and Sutherland and Ross and Cromarty","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Calderdale and Kirklees","Outside London","25","20","26270","23370"
"In post","2021","65+","Cambridgeshire CC","Outside London","115","85","31990","27570"
"In post","2021","65+","Camden and City of London","London","110","90","33440","29570"
"In post","2021","65+","Cardiff and Vale of Glamorgan","Outside London","290","215","33010","27570"
"In post","2021","65+","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
