"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Dumfries and Galloway","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Glasgow City","AA/AO","40","[c]","21180","21010"
"Leaver CS","2021","20-29","Scotland","Glasgow City","EO","20","[c]","25250","24470"
"Leaver CS","2021","20-29","Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Lanarkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Perth and Kinross and Stirling","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","South Lanarkshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland","West Lothian","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Berkshire","AA/AO","25","[c]","24030","22740"
"Leaver CS","2021","20-29","South East (England)","Berkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Brighton and Hove","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Buckinghamshire CC","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Central Hampshire","AA/AO","35","[c]","18340","17180"
"Leaver CS","2021","20-29","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Central Hampshire","SEO/HEO","15","[c]","28650","28650"
"Leaver CS","2021","20-29","South East (England)","East Kent","AA/AO","10","[c]","20890","21010"
"Leaver CS","2021","20-29","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Surrey","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Sussex CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Kent Thames Gateway","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Medway","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Milton Keynes","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Milton Keynes","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Oxfordshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Oxfordshire","EO","15","[c]","13580","13000"
"Leaver CS","2021","20-29","South East (England)","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Portsmouth","AA/AO","20","[c]","22550","20920"
"Leaver CS","2021","20-29","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","South Hampshire","AA/AO","20","[c]","19290","19130"
"Leaver CS","2021","20-29","South East (England)","South Hampshire","EO","15","[c]","25910","26350"
"Leaver CS","2021","20-29","South East (England)","South Hampshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Kent","AA/AO","20","[c]","17200","17180"
"Leaver CS","2021","20-29","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Surrey","AA/AO","40","[c]","23690","24370"
"Leaver CS","2021","20-29","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (South West)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","65","[c]","21970","20230"
"Leaver CS","2021","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","40","[c]","31250","30680"
"Leaver CS","2021","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bristol, City of","AA/AO","45","[c]","20310","20150"
"Leaver CS","2021","20-29","South West (England)","Bristol, City of","EO","25","[c]","24710","24500"
"Leaver CS","2021","20-29","South West (England)","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Bristol, City of","SEO/HEO","20","[c]","34150","32290"
"Leaver CS","2021","20-29","South West (England)","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Devon CC","AA/AO","65","[c]","20620","21010"
"Leaver CS","2021","20-29","South West (England)","Devon CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset CC","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Plymouth","AA/AO","10","[c]","21650","21070"
"Leaver CS","2021","20-29","South West (England)","Plymouth","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Somerset","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South West (England)","Wiltshire","AA/AO","75","[c]","18740","18850"
"Leaver CS","2021","20-29","South West (England)","Wiltshire","EO","15","[c]","24420","23370"
"Leaver CS","2021","20-29","South West (England)","Wiltshire","SEO/HEO","15","[c]","29080","28650"
"Leaver CS","2021","20-29","Unknown","Unknown","AA/AO","20","[c]","21190","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","10","[c]","27050","27530"
"Leaver CS","2021","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO/HEO","30","[c]","30810","28420"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","27620","28680"
"Leaver CS","2021","20-29","Wales","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Cardiff and Vale of Glamorgan","AA/AO","80","[c]","20490","21010"
"Leaver CS","2021","20-29","Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Flintshire and Wrexham","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Gwent Valleys","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Gwynedd","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Monmouthshire and Newport","AA/AO","50","[c]","19370","19130"
"Leaver CS","2021","20-29","Wales","Monmouthshire and Newport","EO","15","[c]","24030","23050"
"Leaver CS","2021","20-29","Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Monmouthshire and Newport","SEO/HEO","15","[c]","32400","32000"
"Leaver CS","2021","20-29","Wales","South West Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Swansea","AA/AO","75","[c]","20740","21590"
"Leaver CS","2021","20-29","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Birmingham","AA/AO","60","[c]","20070","19930"
"Leaver CS","2021","20-29","West Midlands (England)","Birmingham","EO","25","[c]","24970","24360"
"Leaver CS","2021","20-29","West Midlands (England)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Birmingham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Coventry","AA/AO","10","[c]","20510","21000"
"Leaver CS","2021","20-29","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Coventry","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Dudley","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Solihull","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Staffordshire CC","AA/AO","75","[c]","20350","21010"
"Leaver CS","2021","20-29","West Midlands (England)","Staffordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","AA/AO","15","[c]","18880","18880"
"Leaver CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
