"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","EO","20","20","26390","26330"
"In post","2021","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","HEO","20","20","30360","31180"
"In post","2021","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","SEO","20","15","44250","42130"
"In post","2021","Ministry of Justice","Psychology","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Lincolnshire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - West and North West","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Shropshire and Staffordshire","EO","35","35","26120","26330"
"In post","2021","Ministry of Justice","Psychology","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Shropshire and Staffordshire","HEO","30","30","30490","30450"
"In post","2021","Ministry of Justice","Psychology","Shropshire and Staffordshire","SEO","10","10","43030","41800"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","EO","10","10","26640","27380"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Surrey, East and West Sussex","EO","10","10","26670","26700"
"In post","2021","Ministry of Justice","Psychology","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Surrey, East and West Sussex","HEO","15","15","30980","31180"
"In post","2021","Ministry of Justice","Psychology","Surrey, East and West Sussex","SEO","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","EO","20","20","26360","26330"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","HEO","25","25","29790","29750"
"In post","2021","Ministry of Justice","Psychology","Tees Valley and Durham","SEO","40","40","44440","43870"
"In post","2021","Ministry of Justice","Psychology","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","EO","20","20","25990","25830"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","HEO","30","30","30370","31180"
"In post","2021","Ministry of Justice","Psychology","West Yorkshire","SEO","25","25","45530","44940"
"In post","2021","Ministry of Justice","Security","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","37540","38750"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","39880","40190"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","39960","40230"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Anglia","EO","10","10","26940","24620"
"In post","2021","Ministry of Justice","Security","East Anglia","HEO","20","20","32380","32020"
"In post","2021","Ministry of Justice","Security","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Wales","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Wales","HEO","15","15","30420","30450"
"In post","2021","Ministry of Justice","Security","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Greater Manchester","HEO","10","10","30800","30730"
"In post","2021","Ministry of Justice","Security","Greater Manchester","SEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Herefordshire, Worcestershire and Warwickshire","SEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - West","AO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - West","EO","10","10","29990","29740"
"In post","2021","Ministry of Justice","Security","Inner London - West","G6","10","10","81540","77820"
"In post","2021","Ministry of Justice","Security","Inner London - West","G7","15","15","65100","63400"
"In post","2021","Ministry of Justice","Security","Inner London - West","HEO","40","40","36130","35320"
"In post","2021","Ministry of Justice","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Inner London - West","SEO","65","65","54150","54770"
"In post","2021","Ministry of Justice","Security","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Kent","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lancashire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Leicestershire, Rutland and Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Leicestershire, Rutland and Northamptonshire","HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Security","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
