"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions","East of England","East Anglia","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","East Anglia","Unknown","45","[c]","25330","27570"
"Leaver CS","2021","Department for Work and Pensions","East of England","Essex","Heterosexual / straight","50","[c]","27960","28570"
"Leaver CS","2021","Department for Work and Pensions","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","Essex","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","East of England","Essex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - East","Heterosexual / straight","70","[c]","30540","25110"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - East","Unknown","55","[c]","32070","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - West","Heterosexual / straight","70","[c]","35630","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Inner London - West","Unknown","50","[c]","43640","31880"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Heterosexual / straight","35","[c]","29170","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Unknown","45","[c]","30120","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - South","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - South","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Heterosexual / straight","35","[c]","30140","31060"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Unknown","50","[c]","30520","31060"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","235","[c]","25950","21010"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Unknown","135","[c]","25170","21010"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Heterosexual / straight","45","[c]","24480","21010"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Unknown","30","[c]","22770","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Heterosexual / straight","35","[c]","23170","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cumbria","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Heterosexual / straight","160","[c]","26930","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Unknown","110","[c]","26030","27120"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Heterosexual / straight","170","[c]","26800","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancashire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Unknown","145","[c]","24240","21010"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Heterosexual / straight","95","[c]","28680","26890"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Merseyside","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Unknown","50","[c]","25260","26890"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Heterosexual / straight","85","[c]","24680","21010"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Unknown","45","[c]","24120","25490"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Heterosexual / straight","95","[c]","25070","25580"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Unknown","60","[c]","24580","21010"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","40","[c]","26700","27570"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","45","[c]","25490","26510"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent","Heterosexual / straight","45","[c]","29410","29290"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Kent","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","70","[c]","25380","23880"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Unknown","40","[c]","26450","25110"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon","Heterosexual / straight","45","[c]","23490","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Devon","Unknown","35","[c]","26310","21010"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","70","[c]","25580","27570"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","[c]","26490","27570"
