"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Education","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","30","[c]","37360","34230"
"New entrant CS","2021","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Department for Work and Pensions","430","[c]","27120","27570"
"New entrant CS","2021","40-49","Declared disabled","Department of Health and Social Care","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","HM Land Registry","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","HM Revenue and Customs","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Ministry of Defence","35","[c]","30160","28000"
"New entrant CS","2021","40-49","Declared disabled","Ministry of Housing, Communities and Local Government","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Ministry of Justice","70","[c]","26940","22920"
"New entrant CS","2021","40-49","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Scottish Government","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","United Kingdom Statistics Authority","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Attorney General's Departments","30","[c]","48670","50500"
"New entrant CS","2021","40-49","Declared non-disabled","Cabinet Office","75","[c]","52610","49700"
"New entrant CS","2021","40-49","Declared non-disabled","Chancellor's other departments","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Competition and Markets Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","105","[c]","39640","35120"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Education","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","140","[c]","37190","31460"
"New entrant CS","2021","40-49","Declared non-disabled","Department for International Trade","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Transport","95","[c]","37220","34560"
"New entrant CS","2021","40-49","Declared non-disabled","Department for Work and Pensions","2360","[c]","27570","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Department of Health and Social Care","310","[c]","39130","36330"
"New entrant CS","2021","40-49","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","HM Revenue and Customs","235","[c]","28760","25560"
"New entrant CS","2021","40-49","Declared non-disabled","HM Treasury","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Home Office","65","[c]","37180","25630"
"New entrant CS","2021","40-49","Declared non-disabled","Ministry of Defence","610","[c]","33560","30620"
"New entrant CS","2021","40-49","Declared non-disabled","Ministry of Housing, Communities and Local Government","50","[c]","49510","48200"
"New entrant CS","2021","40-49","Declared non-disabled","Ministry of Justice","610","[c]","27000","22920"
"New entrant CS","2021","40-49","Declared non-disabled","National Crime Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Office for Standards in Education","45","[c]","58540","57930"
"New entrant CS","2021","40-49","Declared non-disabled","Office of Gas and Electricity Markets","50","[c]","44970","39890"
"New entrant CS","2021","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other Cabinet Office Agencies","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Scottish Government","160","[c]","34670","30650"
"New entrant CS","2021","40-49","Declared non-disabled","The National Archives","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","UK Export Finance","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","United Kingdom Statistics Authority","40","[c]","39780","36030"
"New entrant CS","2021","40-49","Declared non-disabled","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Welsh Government","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Transport","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Department for Work and Pensions","120","[c]","28020","27570"
"New entrant CS","2021","40-49","Undeclared","Department of Health and Social Care","50","[c]","46010","38890"
"New entrant CS","2021","40-49","Undeclared","Food Standards Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HM Revenue and Customs","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HM Treasury","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Defence","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Ministry of Justice","35","[c]","27210","22850"
"New entrant CS","2021","40-49","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Attorney General's Departments","120","[c]","45610","48080"
"New entrant CS","2021","40-49","Unknown","Cabinet Office","110","[c]","69250","71000"
"New entrant CS","2021","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Business, Energy and Industrial Strategy","95","[c]","33320","30650"
"New entrant CS","2021","40-49","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Education","100","[c]","42190","36500"
"New entrant CS","2021","40-49","Unknown","Department for Environment, Food and Rural Affairs","55","[c]","42600","35900"
"New entrant CS","2021","40-49","Unknown","Department for International Trade","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Department for Transport","85","[c]","31350","26580"
"New entrant CS","2021","40-49","Unknown","Department for Work and Pensions","340","[c]","28570","27570"
"New entrant CS","2021","40-49","Unknown","Department of Health and Social Care","185","[c]","52080","49530"
"New entrant CS","2021","40-49","Unknown","HM Land Registry","110","[c]","28360","22350"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","505","[c]","26340","20140"
"New entrant CS","2021","40-49","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","265","[c]","36040","28650"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","190","[c]","37610","33140"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","475","[c]","26880","22680"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","145","[c]","37150","36410"
"New entrant CS","2021","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","30","[c]","41380","37150"
"New entrant CS","2021","40-49","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","200","[c]","35110","30650"
"New entrant CS","2021","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","80","[c]","36620","36030"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
