"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","G7","90","90","56640","55000"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","HEO","50","50","30490","29730"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Sheffield","SEO","45","45","39600","37100"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","EO","15","15","29050","28840"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","SEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","EO","15","15","26460","25920"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","G6","10","10","62600","61210"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","G7","45","40","50700","50480"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","HEO","25","25","31350","30950"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","York","SEO","30","30","38440","37910"
"In post","2021","Finance","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","AO","15","15","21150","20920"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","EO","10","10","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Nottingham","AO","15","15","21320","21950"
"In post","2021","Finance","East Midlands (England)","Nottingham","EO","35","35","25190","25560"
"In post","2021","Finance","East Midlands (England)","Nottingham","G6","10","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Nottingham","G7","35","30","53890","52580"
"In post","2021","Finance","East Midlands (England)","Nottingham","HEO","45","45","31730","31810"
"In post","2021","Finance","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Nottingham","SEO","35","35","38980","38630"
"In post","2021","Finance","East Midlands (England)","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Cambridgeshire CC","AO","10","5","[c]","[c]"
"In post","2021","Finance","East of England","Cambridgeshire CC","EO","10","10","26960","26670"
"In post","2021","Finance","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Cambridgeshire CC","G7","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Cambridgeshire CC","HEO","10","10","35210","33300"
"In post","2021","Finance","East of England","Cambridgeshire CC","SEO","10","10","43760","40980"
"In post","2021","Finance","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","AO","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","EO","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Hertfordshire","EO","20","20","30020","30750"
"In post","2021","Finance","East of England","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Hertfordshire","G7","15","15","57380","59340"
"In post","2021","Finance","East of England","Hertfordshire","HEO","30","25","38430","37640"
"In post","2021","Finance","East of England","Hertfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Hertfordshire","SEO","25","20","45670","45200"
"In post","2021","Finance","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Norwich and East Norfolk","AO","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Peterborough","G7","15","15","50160","50310"
"In post","2021","Finance","East of England","Peterborough","HEO","10","10","29770","29720"
"In post","2021","Finance","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Peterborough","SEO","15","15","39290","36970"
"In post","2021","Finance","East of England","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Southend-on-Sea","AO","65","55","20710","20140"
"In post","2021","Finance","East of England","Southend-on-Sea","EO","40","40","26510","25560"
"In post","2021","Finance","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Southend-on-Sea","G7","15","10","50860","52580"
"In post","2021","Finance","East of England","Southend-on-Sea","HEO","40","35","32230","31810"
"In post","2021","Finance","East of England","Southend-on-Sea","SEO","35","35","38660","38630"
"In post","2021","Finance","East of England","Suffolk","AO","15","10","21380","21130"
"In post","2021","Finance","East of England","Suffolk","EO","10","10","26430","26670"
"In post","2021","Finance","East of England","Suffolk","G7","5","5","[c]","[c]"
"In post","2021","Finance","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","Suffolk","SEO","5","5","[c]","[c]"
"In post","2021","Finance","London","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Barnet","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Barnet","G6","5","5","[c]","[c]"
"In post","2021","Finance","London","Barnet","G7","5","5","[c]","[c]"
"In post","2021","Finance","London","Barnet","HEO","10","10","33620","32730"
"In post","2021","Finance","London","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Barnet","SEO","10","10","[c]","[c]"
"In post","2021","Finance","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Camden and City of London","EO","15","15","29770","30430"
"In post","2021","Finance","London","Camden and City of London","G6","5","5","[c]","[c]"
"In post","2021","Finance","London","Camden and City of London","G7","10","10","66880","59160"
"In post","2021","Finance","London","Camden and City of London","HEO","10","10","36170","36160"
"In post","2021","Finance","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Camden and City of London","SEO","5","5","[c]","[c]"
"In post","2021","Finance","London","Croydon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Croydon","EO","30","30","30390","30600"
"In post","2021","Finance","London","Croydon","G6","10","10","73180","71860"
"In post","2021","Finance","London","Croydon","G7","15","15","59520","59160"
"In post","2021","Finance","London","Croydon","HEO","25","25","37270","36160"
"In post","2021","Finance","London","Croydon","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","London","Croydon","SEO","15","15","45290","42780"
"In post","2021","Finance","London","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","EO","5","5","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hackney and Newham","SEO","5","5","[c]","[c]"
"In post","2021","Finance","London","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Hounslow and Richmond upon Thames","SEO","5","5","[c]","[c]"
"In post","2021","Finance","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Lambeth","EO","5","5","[c]","[c]"
