"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","AA","60","[c]","17290","16930"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","AO","200","[c]","20910","19130"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","East Anglia","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Essex","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Essex","AO","30","[c]","20030","19930"
"Leaver CS","2021","Ministry of Justice","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East of England","Essex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","AA","25","[c]","19670","19110"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","AO","80","[c]","22590","22680"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","EO","25","[c]","26250","26410"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","G7","15","[c]","65260","65140"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","HEO","15","[c]","32070","30850"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - East","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","AA","40","[c]","19720","19750"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","AO","175","[c]","23120","22680"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","EO","70","[c]","26680","26410"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","G7","50","[c]","60250","58860"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","HEO","65","[c]","31560","30850"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","SCS level","15","[c]","103360","96940"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","SEO","40","[c]","40570","40480"
"Leaver CS","2021","Ministry of Justice","London","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","AO","60","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - East and North East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","AO","25","[c]","22050","22210"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","AO","40","[c]","21880","21670"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","London","Outer London - West and North West","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","AA","10","[c]","16920","16930"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","AO","30","[c]","19740","19830"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","AA","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","AO","110","[c]","19690","19230"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","AO","60","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","AA","30","[c]","17190","17430"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","AO","120","[c]","20230","19930"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Greater Manchester","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","AA","40","[c]","17390","16930"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","AO","95","[c]","20190","20420"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","AA","15","[c]","17280","17430"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","AO","40","[c]","21190","20650"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North West (England)","Merseyside","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","AO","10","[c]","20450","20450"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","150","[c]","21000","21300"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","AA","20","[c]","17140","17160"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","AO","55","[c]","21310","20650"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Hampshire and Isle of Wight","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","AA","50","[c]","17010","16840"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","AO","125","[c]","21300","19570"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","AO","105","[c]","22460","20910"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","SEO","20","[c]","42240","43310"
"Leaver CS","2021","Ministry of Justice","South East (England)","Surrey, East and West Sussex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
