"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","SEO","Female","30","[c]","43050","42710"
"Leaver Dept.","2021","Communications","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
