"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","65","[c]","25970","21010"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Outside London","Heterosexual / straight","50","[c]","29380","26680"
"Leaver CS","2021","Declared disabled","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Southern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","Outside London","Heterosexual / straight","50","[c]","27550","26400"
"Leaver CS","2021","Declared disabled","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Outside London","Heterosexual / straight","55","[c]","27290","26000"
"Leaver CS","2021","Declared disabled","West Midlands","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Midlands","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","65","[c]","23410","21590"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Yorkshire","Outside London","Heterosexual / straight","50","[c]","28530","26120"
"Leaver CS","2021","Declared disabled","West Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Yorkshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","125","[c]","30220","25280"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","290","[c]","33270","29830"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire","Outside London","Heterosexual / straight","70","[c]","27570","25400"
"Leaver CS","2021","Declared non-disabled","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cheshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","35","[c]","26980","24910"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cumbria","Outside London","Heterosexual / straight","40","[c]","29620","26080"
"Leaver CS","2021","Declared non-disabled","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cumbria","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cumbria","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","235","[c]","27290","24000"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","100","[c]","26860","21010"
"Leaver CS","2021","Declared non-disabled","Devon","Outside London","Heterosexual / straight","165","[c]","26240","21580"
"Leaver CS","2021","Declared non-disabled","Devon","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Devon","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Devon","Outside London","Unknown","165","[c]","28580","24060"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Heterosexual / straight","170","[c]","30170","27570"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Anglia","Outside London","Heterosexual / straight","365","[c]","30830","26670"
"Leaver CS","2021","Declared non-disabled","East Anglia","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Anglia","Outside London","Undeclared","40","[c]","33010","27570"
"Leaver CS","2021","Declared non-disabled","East Anglia","Outside London","Unknown","145","[c]","25800","22080"
"Leaver CS","2021","Declared non-disabled","East Wales","Outside London","Heterosexual / straight","330","[c]","35780","27570"
"Leaver CS","2021","Declared non-disabled","East Wales","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Wales","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Wales","Outside London","Unknown","280","[c]","29660","26750"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","130","[c]","29030","27130"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Outside London","Heterosexual / straight","205","[c]","34370","27570"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
