"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","HM Prison and Probation Service","Cornwall and Isles of Scilly","Outside London","10","10","29650","26570"
"In post","2021","30-39","HM Prison and Probation Service","Coventry","Outside London","15","15","26800","30210"
"In post","2021","30-39","HM Prison and Probation Service","Croydon","London","155","150","37590","33900"
"In post","2021","30-39","HM Prison and Probation Service","Darlington","Outside London","15","15","25000","22920"
"In post","2021","30-39","HM Prison and Probation Service","Derby","Outside London","30","25","27850","29200"
"In post","2021","30-39","HM Prison and Probation Service","Devon CC","Outside London","240","230","26940","25400"
"In post","2021","30-39","HM Prison and Probation Service","Dorset CC","Outside London","205","200","27620","26810"
"In post","2021","30-39","HM Prison and Probation Service","Dudley","Outside London","10","10","26820","26940"
"In post","2021","30-39","HM Prison and Probation Service","Durham CC","Outside London","480","465","28120","26630"
"In post","2021","30-39","HM Prison and Probation Service","Ealing","London","10","10","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","East Derbyshire","Outside London","10","10","28380","29810"
"In post","2021","30-39","HM Prison and Probation Service","East Kent","Outside London","25","25","28340","25280"
"In post","2021","30-39","HM Prison and Probation Service","East Lancashire","Outside London","20","20","27540","28200"
"In post","2021","30-39","HM Prison and Probation Service","East Merseyside","Outside London","40","35","32120","31920"
"In post","2021","30-39","HM Prison and Probation Service","East Riding of Yorkshire","Outside London","250","235","27370","25930"
"In post","2021","30-39","HM Prison and Probation Service","East Surrey","Outside London","190","180","33240","33900"
"In post","2021","30-39","HM Prison and Probation Service","East Sussex CC","Outside London","105","100","29130","28400"
"In post","2021","30-39","HM Prison and Probation Service","Enfield","London","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Essex Thames Gateway","Outside London","20","20","27770","27500"
"In post","2021","30-39","HM Prison and Probation Service","Flintshire and Wrexham","Outside London","240","240","26900","25300"
"In post","2021","30-39","HM Prison and Probation Service","Gloucestershire","Outside London","20","20","29520","30210"
"In post","2021","30-39","HM Prison and Probation Service","Greater Manchester North East","Outside London","70","70","27290","26700"
"In post","2021","30-39","HM Prison and Probation Service","Greater Manchester North West","Outside London","105","100","26950","25570"
"In post","2021","30-39","HM Prison and Probation Service","Greater Manchester South East","Outside London","30","30","26480","23840"
"In post","2021","30-39","HM Prison and Probation Service","Greater Manchester South West","Outside London","80","75","30950","31420"
"In post","2021","30-39","HM Prison and Probation Service","Gwent Valleys","Outside London","20","20","28160","30210"
"In post","2021","30-39","HM Prison and Probation Service","Gwynedd","Outside London","10","10","26270","24320"
"In post","2021","30-39","HM Prison and Probation Service","Hackney and Newham","London","45","45","30430","27730"
"In post","2021","30-39","HM Prison and Probation Service","Haringey and Islington","London","165","160","34240","34940"
"In post","2021","30-39","HM Prison and Probation Service","Harrow and Hillingdon","London","10","10","33570","27730"
"In post","2021","30-39","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","Outside London","170","165","27620","24920"
"In post","2021","30-39","HM Prison and Probation Service","Heart of Essex","Outside London","110","110","30060","31220"
"In post","2021","30-39","HM Prison and Probation Service","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Hertfordshire","Outside London","140","135","30640","31580"
"In post","2021","30-39","HM Prison and Probation Service","Hounslow and Richmond upon Thames","London","190","185","33990","33590"
"In post","2021","30-39","HM Prison and Probation Service","Isle of Wight","Outside London","125","125","26700","25790"
"In post","2021","30-39","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","London","150","145","33430","33260"
"In post","2021","30-39","HM Prison and Probation Service","Kent Thames Gateway","Outside London","330","320","30230","31300"
"In post","2021","30-39","HM Prison and Probation Service","Kingston upon Hull, City of","Outside London","150","140","27340","26300"
"In post","2021","30-39","HM Prison and Probation Service","Lambeth","London","105","100","32990","33260"
"In post","2021","30-39","HM Prison and Probation Service","Lancaster and Wyre","Outside London","75","75","25460","25110"
"In post","2021","30-39","HM Prison and Probation Service","Leeds","Outside London","420","405","29250","26810"
"In post","2021","30-39","HM Prison and Probation Service","Leicester","Outside London","105","100","27910","26300"
"In post","2021","30-39","HM Prison and Probation Service","Leicestershire CC and Rutland","Outside London","265","250","28880","27380"
"In post","2021","30-39","HM Prison and Probation Service","Lewisham and Southwark","London","75","75","32550","33070"
"In post","2021","30-39","HM Prison and Probation Service","Lincolnshire","Outside London","190","190","28160","26810"
"In post","2021","30-39","HM Prison and Probation Service","Liverpool","Outside London","160","155","27200","26300"
"In post","2021","30-39","HM Prison and Probation Service","Luton","Outside London","30","25","27370","25080"
"In post","2021","30-39","HM Prison and Probation Service","Manchester","Outside London","180","175","27180","24920"
"In post","2021","30-39","HM Prison and Probation Service","Medway","Outside London","210","205","30520","30450"
"In post","2021","30-39","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","London","15","15","30260","26810"
"In post","2021","30-39","HM Prison and Probation Service","Mid Kent","Outside London","85","80","28860","27150"
"In post","2021","30-39","HM Prison and Probation Service","Mid Lancashire","Outside London","160","150","27490","26300"
"In post","2021","30-39","HM Prison and Probation Service","Milton Keynes","Outside London","150","145","31240","31810"
"In post","2021","30-39","HM Prison and Probation Service","Monmouthshire and Newport","Outside London","85","80","28710","27680"
"In post","2021","30-39","HM Prison and Probation Service","North and North East Lincolnshire","Outside London","15","15","29290","30210"
"In post","2021","30-39","HM Prison and Probation Service","North and West Norfolk","Outside London","80","70","27670","27150"
"In post","2021","30-39","HM Prison and Probation Service","North Hampshire","Outside London","15","10","32560","32690"
"In post","2021","30-39","HM Prison and Probation Service","North Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","North Nottinghamshire","Outside London","160","155","29020","27150"
"In post","2021","30-39","HM Prison and Probation Service","North Yorkshire CC","Outside London","30","25","28640","30210"
"In post","2021","30-39","HM Prison and Probation Service","Northumberland","Outside London","10","10","32220","31420"
"In post","2021","30-39","HM Prison and Probation Service","Norwich and East Norfolk","Outside London","125","120","26680","24920"
"In post","2021","30-39","HM Prison and Probation Service","Nottingham","Outside London","180","170","27560","26320"
"In post","2021","30-39","HM Prison and Probation Service","Oxfordshire","Outside London","175","165","29420","30400"
"In post","2021","30-39","HM Prison and Probation Service","Peterborough","Outside London","40","40","32180","31300"
"In post","2021","30-39","HM Prison and Probation Service","Plymouth","Outside London","15","15","26110","22920"
"In post","2021","30-39","HM Prison and Probation Service","Portsmouth","Outside London","10","10","27440","23840"
"In post","2021","30-39","HM Prison and Probation Service","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Redbridge and Waltham Forest","London","25","25","29690","26810"
"In post","2021","30-39","HM Prison and Probation Service","Sandwell","Outside London","20","15","27450","23840"
"In post","2021","30-39","HM Prison and Probation Service","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Sheffield","Outside London","25","20","27220","28200"
"In post","2021","30-39","HM Prison and Probation Service","Shropshire CC","Outside London","80","75","27340","26300"
"In post","2021","30-39","HM Prison and Probation Service","Somerset","Outside London","10","10","28110","27020"
"In post","2021","30-39","HM Prison and Probation Service","South and West Derbyshire","Outside London","115","105","28590","27380"
"In post","2021","30-39","HM Prison and Probation Service","South Hampshire","Outside London","20","15","28410","30760"
"In post","2021","30-39","HM Prison and Probation Service","South Nottinghamshire","Outside London","100","95","29000","27380"
"In post","2021","30-39","HM Prison and Probation Service","South Teesside","Outside London","25","25","27010","24320"
"In post","2021","30-39","HM Prison and Probation Service","South West Wales","Outside London","20","15","27110","25080"
"In post","2021","30-39","HM Prison and Probation Service","Southampton","Outside London","15","15","27300","26310"
"In post","2021","30-39","HM Prison and Probation Service","Staffordshire CC","Outside London","515","495","28570","26810"
"In post","2021","30-39","HM Prison and Probation Service","Stoke-on-Trent","Outside London","20","15","28090","30210"
"In post","2021","30-39","HM Prison and Probation Service","Suffolk","Outside London","255","240","30180","30400"
"In post","2021","30-39","HM Prison and Probation Service","Sunderland","Outside London","10","10","23990","22920"
"In post","2021","30-39","HM Prison and Probation Service","Swansea","Outside London","130","125","28320","26630"
"In post","2021","30-39","HM Prison and Probation Service","Swindon","Outside London","10","10","33050","32690"
"In post","2021","30-39","HM Prison and Probation Service","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Torbay","Outside London","15","15","31100","30210"
"In post","2021","30-39","HM Prison and Probation Service","Tower Hamlets","London","15","15","31850","27730"
"In post","2021","30-39","HM Prison and Probation Service","Tyneside","Outside London","65","60","27580","23840"
"In post","2021","30-39","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Wakefield","Outside London","245","230","27900","26810"
"In post","2021","30-39","HM Prison and Probation Service","Walsall","Outside London","15","15","27450","28200"
"In post","2021","30-39","HM Prison and Probation Service","Wandsworth","London","170","165","34020","33260"
"In post","2021","30-39","HM Prison and Probation Service","Warrington","Outside London","130","125","27040","25390"
"In post","2021","30-39","HM Prison and Probation Service","Warwickshire","Outside London","35","35","32970","32690"
"In post","2021","30-39","HM Prison and Probation Service","West Cumbria","Outside London","55","50","27230","25830"
"In post","2021","30-39","HM Prison and Probation Service","West Essex","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","West Northamptonshire","Outside London","120","110","27220","24800"
