"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","285","270","60960","59090"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","30","30","92270","90900"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","845","820","39240","38160"
"In post","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","100","95","33000","33890"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","AA/AO","1650","1415","21940","20670"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","EO","1250","1180","27320","27370"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","G6/G7","685","670","58000","54540"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","SCS level","35","35","89920","85270"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","SEO/HEO","1435","1400","36700","35590"
"In post","2021","50-59","South East (England)","Hampshire and Isle of Wight","Unknown","85","80","33260","31420"
"In post","2021","50-59","South East (England)","Kent","AA/AO","775","725","24560","23240"
"In post","2021","50-59","South East (England)","Kent","EO","1210","1105","28970","28130"
"In post","2021","50-59","South East (England)","Kent","G6/G7","130","125","56660","54750"
"In post","2021","50-59","South East (England)","Kent","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","South East (England)","Kent","SEO/HEO","520","505","38050","37030"
"In post","2021","50-59","South East (England)","Kent","Unknown","75","70","30800","28200"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","AA/AO","845","770","23630","21440"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","EO","1020","925","28480","27570"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","G6/G7","200","195","59810","58790"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","SCS level","15","15","90930","83200"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","SEO/HEO","545","520","38210","37280"
"In post","2021","50-59","South East (England)","Surrey, East and West Sussex","Unknown","95","85","30870","28480"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","AA/AO","255","230","20710","21010"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","EO","250","230","27160","27570"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","G6/G7","20","20","55540","53360"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","105","100","35710","33640"
"In post","2021","50-59","South West (England)","Cornwall and Isles of Scilly","Unknown","20","20","28840","25220"
"In post","2021","50-59","South West (England)","Devon","AA/AO","920","825","22540","21010"
"In post","2021","50-59","South West (England)","Devon","EO","770","710","27290","27570"
"In post","2021","50-59","South West (England)","Devon","G6/G7","325","310","56190","54200"
"In post","2021","50-59","South West (England)","Devon","SCS level","15","15","102890","103000"
"In post","2021","50-59","South West (England)","Devon","SEO/HEO","765","735","38330","38450"
"In post","2021","50-59","South West (England)","Devon","Unknown","85","80","38220","37170"
"In post","2021","50-59","South West (England)","Dorset and Somerset","AA/AO","555","520","22360","21010"
"In post","2021","50-59","South West (England)","Dorset and Somerset","EO","605","555","27580","27570"
"In post","2021","50-59","South West (England)","Dorset and Somerset","G6/G7","95","95","59650","57290"
"In post","2021","50-59","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","South West (England)","Dorset and Somerset","SEO/HEO","555","535","37330","35340"
"In post","2021","50-59","South West (England)","Dorset and Somerset","Unknown","55","50","30440","28200"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","1055","985","22500","21010"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1380","1290","27160","27530"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","1765","1730","57810","56070"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","150","150","99780","92890"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","3070","2980","37860","37730"
"In post","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","440","425","47640","42900"
"In post","2021","50-59","Unknown","Unknown","AA/AO","75","65","22810","22080"
"In post","2021","50-59","Unknown","Unknown","EO","185","170","28450","27570"
"In post","2021","50-59","Unknown","Unknown","G6/G7","55","55","56540","54700"
"In post","2021","50-59","Unknown","Unknown","SCS level","10","10","100200","82240"
"In post","2021","50-59","Unknown","Unknown","SEO/HEO","135","135","38150","36460"
"In post","2021","50-59","Unknown","Unknown","Unknown","520","520","42180","37150"
"In post","2021","50-59","Wales","East Wales","AA/AO","1485","1320","21550","21010"
"In post","2021","50-59","Wales","East Wales","EO","1385","1295","27260","27570"
"In post","2021","50-59","Wales","East Wales","G6/G7","740","720","59600","59720"
"In post","2021","50-59","Wales","East Wales","SCS level","105","105","86250","78460"
"In post","2021","50-59","Wales","East Wales","SEO/HEO","1475","1425","37420","37410"
"In post","2021","50-59","Wales","East Wales","Unknown","100","95","31220","31090"
"In post","2021","50-59","Wales","West Wales and The Valleys","AA/AO","1695","1470","21080","21050"
"In post","2021","50-59","Wales","West Wales and The Valleys","EO","1195","1105","27440","27570"
"In post","2021","50-59","Wales","West Wales and The Valleys","G6/G7","335","325","62680","60830"
"In post","2021","50-59","Wales","West Wales and The Valleys","SCS level","20","15","91470","84210"
"In post","2021","50-59","Wales","West Wales and The Valleys","SEO/HEO","1040","995","38680","37410"
"In post","2021","50-59","Wales","West Wales and The Valleys","Unknown","145","140","30510","28200"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","565","530","23770","21010"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","400","375","27690","27570"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","45","45","58580","54780"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","265","260","37480","36440"
"In post","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","80","70","30900","30320"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","AA/AO","970","895","22840","21010"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","EO","870","805","27930","27570"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","G6/G7","235","230","58820","54540"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","SCS level","20","20","87590","76830"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","630","605","37950","36710"
"In post","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Unknown","120","110","31020","34320"
"In post","2021","50-59","West Midlands (England)","West Midlands","AA/AO","1455","1280","21160","20980"
"In post","2021","50-59","West Midlands (England)","West Midlands","EO","1690","1540","27180","27570"
"In post","2021","50-59","West Midlands (England)","West Midlands","G6/G7","580","570","58170","55610"
"In post","2021","50-59","West Midlands (England)","West Midlands","SCS level","70","65","101370","95000"
"In post","2021","50-59","West Midlands (England)","West Midlands","SEO/HEO","1265","1220","36170","34480"
"In post","2021","50-59","West Midlands (England)","West Midlands","Unknown","185","175","31510","28200"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","625","560","24480","21550"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","700","645","27660","27380"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","40","40","61830","60200"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","270","250","37160","33860"
"In post","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","65","65","30250","28200"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","AA/AO","495","475","22430","20920"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","EO","360","340","28010","27570"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","G6/G7","285","265","60210","57330"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","SCS level","15","15","96950","93000"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","SEO/HEO","465","450","36790","35730"
"In post","2021","50-59","Yorkshire and The Humber","North Yorkshire","Unknown","45","40","32280","30210"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","AA/AO","850","750","22030","21010"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","EO","865","780","27440","27570"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","G6/G7","360","350","56810","53830"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","SCS level","35","35","85590","78760"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","SEO/HEO","765","725","36190","35310"
"In post","2021","50-59","Yorkshire and The Humber","South Yorkshire","Unknown","90","85","31060","31420"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","AA/AO","1225","1075","22400","21010"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","EO","1375","1265","27410","27570"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","G6/G7","670","650","57150","54990"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","SCS level","75","75","92650","88040"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","SEO/HEO","1305","1250","36080","34880"
"In post","2021","50-59","Yorkshire and The Humber","West Yorkshire","Unknown","110","110","32510","32690"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","335","275","21450","21010"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","EO","260","200","27230","27570"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","75","65","60420","58130"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","175","140","37170","35000"
"In post","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","40","30","31370","28200"
"In post","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","270","225","20900","20600"
"In post","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","160","130","27630","27570"
"In post","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","10","10","57690","55610"
