"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","UK Export Finance","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","London","Heterosexual / straight","45","[c]","49060","49000"
"New entrant CS","2021","UK Export Finance","Operational Delivery","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Digital, Data and Technology","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Hydrographic Office","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Digital, Data and Technology","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Operational Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Operational Delivery","Outside London","Unknown","90","[c]","23320","23320"
"New entrant CS","2021","UK Intellectual Property Office","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Science and Engineering","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Intellectual Property Office","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Space Agency","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Heterosexual / straight","55","[c]","35430","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Outside London","Unknown","35","[c]","35220","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Economics","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
