"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Male","Unknown","105","[c]","36180","34170"
"New entrant CS","2021","Project Delivery","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Female","Heterosexual / straight","105","[c]","30500","29180"
"New entrant CS","2021","Property","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Female","Unknown","40","[c]","30080","25000"
"New entrant CS","2021","Property","Outside London","Male","Heterosexual / straight","185","[c]","34590","33000"
"New entrant CS","2021","Property","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Male","Unknown","60","[c]","34400","26350"
"New entrant CS","2021","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Female","Heterosexual / straight","60","[c]","26110","24620"
"New entrant CS","2021","Psychology","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Female","Unknown","40","[c]","27560","24620"
"New entrant CS","2021","Psychology","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Female","Heterosexual / straight","110","[c]","36440","36200"
"New entrant CS","2021","Science and Engineering","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Male","Heterosexual / straight","40","[c]","35590","32330"
"New entrant CS","2021","Science and Engineering","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outside London","Female","Heterosexual / straight","345","[c]","31180","28650"
"New entrant CS","2021","Science and Engineering","Outside London","Female","LGBO","40","[c]","26590","26370"
"New entrant CS","2021","Science and Engineering","Outside London","Female","Undeclared","45","[c]","30610","30450"
"New entrant CS","2021","Science and Engineering","Outside London","Female","Unknown","50","[c]","29900","27520"
"New entrant CS","2021","Science and Engineering","Outside London","Male","Heterosexual / straight","390","[c]","32260","28650"
"New entrant CS","2021","Science and Engineering","Outside London","Male","LGBO","30","[c]","27160","26370"
"New entrant CS","2021","Science and Engineering","Outside London","Male","Undeclared","30","[c]","30610","28590"
"New entrant CS","2021","Science and Engineering","Outside London","Male","Unknown","155","[c]","26750","24510"
"New entrant CS","2021","Science and Engineering","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Male","Heterosexual / straight","30","[c]","30100","29370"
"New entrant CS","2021","Security","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Female","Heterosexual / straight","80","[c]","24020","20920"
"New entrant CS","2021","Security","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Female","Unknown","35","[c]","27530","23540"
"New entrant CS","2021","Security","Outside London","Male","Heterosexual / straight","305","[c]","26460","23540"
"New entrant CS","2021","Security","Outside London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Male","Unknown","175","[c]","28140","25540"
"New entrant CS","2021","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Female","Heterosexual / straight","50","[c]","34220","32540"
"New entrant CS","2021","Social Research","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
