"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Norwich and East Norfolk","Outside London","10","10","28020","27370"
"In post","2021","Home Office","Overseas","Overseas","330","325","28290","27370"
"In post","2021","Home Office","Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Home Office","Peterborough","Outside London","555","480","24100","21430"
"In post","2021","Home Office","Plymouth","Outside London","95","85","28920","25830"
"In post","2021","Home Office","Portsmouth","Outside London","440","420","28880","26410"
"In post","2021","Home Office","Sefton","Outside London","1220","1105","24990","21430"
"In post","2021","Home Office","Sheffield","Outside London","2510","2315","27710","24890"
"In post","2021","Home Office","Solihull","Outside London","770","715","27930","25360"
"In post","2021","Home Office","South Ayrshire","Outside London","10","5","[c]","[c]"
"In post","2021","Home Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","South Lanarkshire","Outside London","10","10","28500","24890"
"In post","2021","Home Office","South Teesside","Outside London","90","90","25790","25240"
"In post","2021","Home Office","South West Wales","Outside London","40","35","26840","24890"
"In post","2021","Home Office","Southampton","Outside London","80","75","27440","26410"
"In post","2021","Home Office","Stoke-on-Trent","Outside London","20","15","32560","29170"
"In post","2021","Home Office","Suffolk","Outside London","255","245","25760","25310"
"In post","2021","Home Office","Swansea","Outside London","10","10","29450","25990"
"In post","2021","Home Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Thurrock","Outside London","265","255","25120","24890"
"In post","2021","Home Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Tyneside","Outside London","265","255","27950","25400"
"In post","2021","Home Office","Unknown","Unknown","15","15","44290","30410"
"In post","2021","Home Office","Wandsworth","London","10","10","[c]","[c]"
"In post","2021","Home Office","Warrington","Outside London","10","10","26000","25750"
"In post","2021","Home Office","Warwickshire","Outside London","105","100","24930","21430"
"In post","2021","Home Office","West Essex","Outside London","405","350","28980","27370"
"In post","2021","Home Office","West Sussex (North East)","Outside London","740","640","28790","27440"
"In post","2021","Home Office","Westminster","London","4135","4015","48280","42410"
"In post","2021","Home Office","Worcestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","105","105","38630","44070"
"In post","2021","Ministry of Defence","Angus and Dundee City","Outside London","50","45","23210","21130"
"In post","2021","Ministry of Defence","Antrim and Newtownabbey","Outside London","185","175","23500","20310"
"In post","2021","Ministry of Defence","Ards and North Down","Outside London","180","175","23350","20310"
"In post","2021","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Barnet","London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","11560","11165","38650","36460"
"In post","2021","Ministry of Defence","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Belfast","Outside London","65","65","22200","20310"
"In post","2021","Ministry of Defence","Berkshire","Outside London","1025","1010","34390","33300"
"In post","2021","Ministry of Defence","Bexley and Greenwich","London","115","110","33260","33950"
"In post","2021","Ministry of Defence","Birmingham","Outside London","255","250","34060","33300"
"In post","2021","Ministry of Defence","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Bournemouth and Poole","Outside London","95","95","24170","20920"
"In post","2021","Ministry of Defence","Breckland and South Norfolk","Outside London","20","20","27990","32040"
"In post","2021","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Bristol, City of","Outside London","40","40","21720","21050"
"In post","2021","Ministry of Defence","Buckinghamshire CC","Outside London","720","700","34160","32490"
"In post","2021","Ministry of Defence","Caithness and Sutherland and Ross and Cromarty","Outside London","25","25","34830","30890"
"In post","2021","Ministry of Defence","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Cambridgeshire CC","Outside London","1110","1080","34540","33300"
"In post","2021","Ministry of Defence","Camden and City of London","London","120","120","35300","30750"
"In post","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","255","245","26710","22570"
"In post","2021","Ministry of Defence","Causeway Coast and Glens","Outside London","70","70","20730","20310"
"In post","2021","Ministry of Defence","Central Bedfordshire","Outside London","370","355","30570","27940"
"In post","2021","Ministry of Defence","Central Hampshire","Outside London","3475","3365","37010","34610"
"In post","2021","Ministry of Defence","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Cheshire West and Chester","Outside London","25","20","30140","26350"
"In post","2021","Ministry of Defence","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","City of Edinburgh","Outside London","225","215","27270","21580"
"In post","2021","Ministry of Defence","Clackmannanshire and Fife","Outside London","400","385","33110","33000"
"In post","2021","Ministry of Defence","Conwy and Denbighshire","Outside London","20","20","22480","20520"
"In post","2021","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","470","445","25410","21580"
"In post","2021","Ministry of Defence","Coventry","Outside London","10","10","21700","20920"
"In post","2021","Ministry of Defence","Croydon","London","10","10","22080","21590"
"In post","2021","Ministry of Defence","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Derby","Outside London","65","60","34970","33200"
"In post","2021","Ministry of Defence","Derry City and Strabane","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Devon CC","Outside London","405","385","24090","20920"
"In post","2021","Ministry of Defence","Dorset CC","Outside London","605","585","29280","26670"
"In post","2021","Ministry of Defence","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Dumfries and Galloway","Outside London","15","15","21830","19560"
"In post","2021","Ministry of Defence","Durham CC","Outside London","20","20","20570","21020"
"In post","2021","Ministry of Defence","Ealing","London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","295","290","25820","24030"
"In post","2021","Ministry of Defence","East Cumbria","Outside London","160","160","24830","21130"
"In post","2021","Ministry of Defence","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","1580","1535","31890","28890"
"In post","2021","Ministry of Defence","East Kent","Outside London","125","125","26270","22080"
"In post","2021","Ministry of Defence","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","East Merseyside","Outside London","15","15","21430","21830"
"In post","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","475","465","27060","26670"
"In post","2021","Ministry of Defence","East Surrey","Outside London","20","20","31770","30620"
"In post","2021","Ministry of Defence","East Sussex CC","Outside London","10","10","21280","19560"
"In post","2021","Ministry of Defence","Essex Haven Gateway","Outside London","520","500","34770","32180"
"In post","2021","Ministry of Defence","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Fermanagh and Omagh","Outside London","20","20","20330","20310"
"In post","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","410","395","28720","28750"
"In post","2021","Ministry of Defence","Glasgow City","Outside London","930","885","26750","22080"
"In post","2021","Ministry of Defence","Gloucestershire","Outside London","365","350","30250","26670"
"In post","2021","Ministry of Defence","Greater Manchester North East","Outside London","15","15","20640","19560"
"In post","2021","Ministry of Defence","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Greater Manchester South East","Outside London","350","330","27300","22000"
"In post","2021","Ministry of Defence","Greater Manchester South West","Outside London","15","15","20480","20620"
"In post","2021","Ministry of Defence","Gwent Valleys","Outside London","10","10","25690","21350"
"In post","2021","Ministry of Defence","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Hackney and Newham","London","10","10","24180","23890"
"In post","2021","Ministry of Defence","Haringey and Islington","London","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Harrow and Hillingdon","London","355","345","28880","25640"
"In post","2021","Ministry of Defence","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Heart of Essex","Outside London","10","10","21390","20920"
"In post","2021","Ministry of Defence","Herefordshire, County of","Outside London","320","315","27690","25000"
"In post","2021","Ministry of Defence","Hertfordshire","Outside London","430","420","40710","37640"
"In post","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","340","320","32860","29250"
"In post","2021","Ministry of Defence","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","10","5","[c]","[c]"
