"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
