"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Intelligence Analysis","Yorkshire and The Humber","Outside London","10","10","25810","25830"
"In post","2021","60-64","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","London","London","20","15","51900","49750"
"In post","2021","60-64","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","North West (England)","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","London","London","25","25","52200","51970"
"In post","2021","60-64","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","Overseas","Overseas","10","10","69330","66170"
"In post","2021","60-64","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","East of England","Outside London","15","10","36700","28840"
"In post","2021","60-64","Knowledge and Information Management","London","London","50","50","43350","36250"
"In post","2021","60-64","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","North West (England)","Outside London","10","10","30930","27920"
"In post","2021","60-64","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","South East (England)","Outside London","30","30","32500","30500"
"In post","2021","60-64","Knowledge and Information Management","South West (England)","Outside London","40","40","32480","32930"
"In post","2021","60-64","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","Wales","Outside London","10","10","27750","27580"
"In post","2021","60-64","Knowledge and Information Management","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Knowledge and Information Management","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Legal","East Midlands (England)","Outside London","25","20","46770","48080"
"In post","2021","60-64","Legal","East of England","Outside London","45","40","44540","45100"
"In post","2021","60-64","Legal","London","London","225","200","59800","62140"
"In post","2021","60-64","Legal","North East (England)","Outside London","20","15","50590","54910"
"In post","2021","60-64","Legal","North West (England)","Outside London","75","60","44990","45880"
"In post","2021","60-64","Legal","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Scotland","Outside London","50","40","48120","52490"
"In post","2021","60-64","Legal","South East (England)","Outside London","75","60","49460","53630"
"In post","2021","60-64","Legal","South West (England)","Outside London","45","35","46830","43460"
"In post","2021","60-64","Legal","Wales","Outside London","40","30","44030","42000"
"In post","2021","60-64","Legal","West Midlands (England)","Outside London","45","35","44920","46210"
"In post","2021","60-64","Legal","Yorkshire and The Humber","Outside London","50","35","52240","55610"
"In post","2021","60-64","Medicine","East Midlands (England)","Outside London","15","15","50650","37890"
"In post","2021","60-64","Medicine","East of England","Outside London","15","10","76310","86460"
"In post","2021","60-64","Medicine","London","London","40","35","109390","99960"
"In post","2021","60-64","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","North West (England)","Outside London","10","10","71890","78010"
"In post","2021","60-64","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Medicine","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Medicine","South East (England)","Outside London","45","40","54790","38490"
"In post","2021","60-64","Medicine","South West (England)","Outside London","35","25","57720","37890"
"In post","2021","60-64","Medicine","Wales","Outside London","25","20","53700","34610"
"In post","2021","60-64","Medicine","West Midlands (England)","Outside London","10","10","92500","110680"
"In post","2021","60-64","Medicine","Yorkshire and The Humber","Outside London","15","15","60870","37890"
"In post","2021","60-64","Operational Delivery","East Midlands (England)","Outside London","800","655","26230","23050"
"In post","2021","60-64","Operational Delivery","East of England","Outside London","870","715","27770","26520"
"In post","2021","60-64","Operational Delivery","London","London","2025","1780","32640","29080"
"In post","2021","60-64","Operational Delivery","North East (England)","Outside London","1500","1095","24690","21440"
"In post","2021","60-64","Operational Delivery","North West (England)","Outside London","2080","1635","26410","22350"
"In post","2021","60-64","Operational Delivery","Northern Ireland","Outside London","100","80","26180","21440"
"In post","2021","60-64","Operational Delivery","Overseas","Overseas","20","20","51790","59180"
"In post","2021","60-64","Operational Delivery","Scotland","Outside London","1275","955","27730","25560"
"In post","2021","60-64","Operational Delivery","South East (England)","Outside London","1630","1290","27010","25400"
"In post","2021","60-64","Operational Delivery","South West (England)","Outside London","855","695","29080","26870"
"In post","2021","60-64","Operational Delivery","Unknown","Unknown","25","20","41500","43710"
"In post","2021","60-64","Operational Delivery","Wales","Outside London","1395","1050","26290","22160"
"In post","2021","60-64","Operational Delivery","West Midlands (England)","Outside London","975","805","27340","24890"
"In post","2021","60-64","Operational Delivery","Yorkshire and The Humber","Outside London","1130","885","27380","25560"
"In post","2021","60-64","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","London","London","10","10","62700","65400"
"In post","2021","60-64","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","South East (England)","Outside London","25","20","50800","48560"
"In post","2021","60-64","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other","East Midlands (England)","Outside London","140","135","24710","21130"
"In post","2021","60-64","Other","East of England","Outside London","195","185","24180","21130"
"In post","2021","60-64","Other","London","London","350","315","37660","29690"
"In post","2021","60-64","Other","North East (England)","Outside London","30","25","23130","21130"
"In post","2021","60-64","Other","North West (England)","Outside London","80","70","24410","21580"
"In post","2021","60-64","Other","Northern Ireland","Outside London","40","40","22100","21670"
"In post","2021","60-64","Other","Overseas","Overseas","20","20","56870","50180"
"In post","2021","60-64","Other","Scotland","Outside London","220","195","28700","25560"
"In post","2021","60-64","Other","South East (England)","Outside London","440","415","27500","22080"
"In post","2021","60-64","Other","South West (England)","Outside London","530","495","30080","26670"
