"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Analysis","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","No function","AA/AO","35","[c]","18900","18200"
"New entrant CS","2021","Unknown","Undeclared","No function","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","No function","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Analysis","AA/AO","35","[c]","20490","19130"
"New entrant CS","2021","Unknown","Unknown","Analysis","EO","40","[c]","25910","26250"
"New entrant CS","2021","Unknown","Unknown","Analysis","G6/G7","55","[c]","57920","53360"
"New entrant CS","2021","Unknown","Unknown","Analysis","SEO/HEO","145","[c]","34190","32790"
"New entrant CS","2021","Unknown","Unknown","Commercial","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Commercial","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Commercial","G6/G7","65","[c]","77000","84000"
"New entrant CS","2021","Unknown","Unknown","Commercial","SCS level","160","[c]","81760","71000"
"New entrant CS","2021","Unknown","Unknown","Commercial","SEO/HEO","65","[c]","37440","38730"
"New entrant CS","2021","Unknown","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Communications","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Communications","EO","435","[c]","25740","25560"
"New entrant CS","2021","Unknown","Unknown","Communications","G6/G7","35","[c]","58560","55650"
"New entrant CS","2021","Unknown","Unknown","Communications","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Communications","SEO/HEO","145","[c]","34240","31810"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","EO","45","[c]","26350","25560"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Counter Fraud","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Debt","AA/AO","635","[c]","20290","20140"
"New entrant CS","2021","Unknown","Unknown","Debt","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","AA/AO","30","[c]","21490","21320"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","EO","130","[c]","26470","25560"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","G6/G7","160","[c]","58800","56420"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","SEO/HEO","300","[c]","36440","36160"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Finance","AA/AO","40","[c]","20050","20140"
"New entrant CS","2021","Unknown","Unknown","Finance","EO","35","[c]","24600","25000"
"New entrant CS","2021","Unknown","Unknown","Finance","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Finance","SEO/HEO","130","[c]","35100","32790"
"New entrant CS","2021","Unknown","Unknown","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","AA/AO","30","[c]","20650","20800"
"New entrant CS","2021","Unknown","Unknown","Human Resources","EO","55","[c]","25290","26150"
"New entrant CS","2021","Unknown","Unknown","Human Resources","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Human Resources","SEO/HEO","60","[c]","33930","32550"
"New entrant CS","2021","Unknown","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Legal","AA/AO","120","[c]","20220","20120"
"New entrant CS","2021","Unknown","Unknown","Legal","EO","50","[c]","26100","26410"
"New entrant CS","2021","Unknown","Unknown","Legal","G6/G7","75","[c]","54870","55000"
"New entrant CS","2021","Unknown","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Legal","SEO/HEO","95","[c]","31640","30850"
"New entrant CS","2021","Unknown","Unknown","No function","AA/AO","4450","[c]","21480","20600"
"New entrant CS","2021","Unknown","Unknown","No function","EO","790","[c]","25630","25560"
"New entrant CS","2021","Unknown","Unknown","No function","G6/G7","280","[c]","56000","53380"
"New entrant CS","2021","Unknown","Unknown","No function","SCS level","50","[c]","101480","89500"
"New entrant CS","2021","Unknown","Unknown","No function","SEO/HEO","1470","[c]","31900","30850"
"New entrant CS","2021","Unknown","Unknown","No function","Unknown","385","[c]","22430","22920"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","EO","120","[c]","19650","16780"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","G6/G7","50","[c]","56380","53500"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","SEO/HEO","125","[c]","36180","36800"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","AA/AO","105","[c]","21300","20880"
"New entrant CS","2021","Unknown","Unknown","Property","EO","40","[c]","24960","24500"
"New entrant CS","2021","Unknown","Unknown","Property","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","SEO/HEO","35","[c]","34950","33300"
"New entrant CS","2021","Unknown","Unknown","Security","AA/AO","215","[c]","25400","23540"
"New entrant CS","2021","Unknown","Unknown","Security","EO","35","[c]","25710","24620"
"New entrant CS","2021","Unknown","Unknown","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Security","SEO/HEO","35","[c]","34580","33730"
"New entrant CS","2021","Unknown","Unknown","Unknown","AA/AO","1225","[c]","21500","21010"
"New entrant CS","2021","Unknown","Unknown","Unknown","EO","1990","[c]","27890","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","G6/G7","350","[c]","59440","57430"
"New entrant CS","2021","Unknown","Unknown","Unknown","SCS level","35","[c]","98140","88000"
"New entrant CS","2021","Unknown","Unknown","Unknown","SEO/HEO","690","[c]","36310","35110"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","330","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Analysis","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Analysis","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Analysis","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Analysis","SEO/HEO","120","[c]","32750","32540"
"New entrant CS","2021","Unknown","White","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","SEO/HEO","50","[c]","34280","34800"
"New entrant CS","2021","Unknown","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Communications","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Communications","EO","35","[c]","25710","25560"
"New entrant CS","2021","Unknown","White","Communications","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Communications","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Debt","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","EO","55","[c]","27600","27130"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","G6/G7","40","[c]","55900","54050"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","SEO/HEO","85","[c]","37110","36590"
"New entrant CS","2021","Unknown","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
