"Status","Year","Ethnicity","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Housing Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Housing Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Housing Regulator","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Prison Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Prison Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Public Pensions Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Security Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Security Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Security Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Student Awards Agency for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Student Awards Agency for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Submarine Delivery Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Submarine Delivery Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Teaching Regulation Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Transport Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Transport Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Transport Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Intellectual Property Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Valuation Office Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinary Medicines Directorate","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinary Medicines Directorate","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Government (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wilton Park","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
