"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Finance","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Criminal Injuries Compensation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Office and Procurator Fiscal Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","HEO","10","5","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Debt Management Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Electronics and Components Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Electronics and Components Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Equipment and Support","EO","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Defence Equipment and Support","G6","10","10","69970","68980"
"In post","2021","50-59","Finance","Defence Equipment and Support","G7","15","15","53360","54170"
"In post","2021","50-59","Finance","Defence Equipment and Support","HEO","15","15","31500","32590"
"In post","2021","50-59","Finance","Defence Equipment and Support","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Defence Equipment and Support","SEO","25","25","41170","41680"
"In post","2021","50-59","Finance","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Science and Technology Laboratory","G7","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","10","10","34270","33760"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","G6","10","10","64400","63380"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","G7","25","25","53580","53200"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","HEO","20","20","32000","31010"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Education (excl. agencies)","SEO","25","25","40740","40620"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","10","10","26720","26080"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","15","15","64500","62740"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","30","30","52890","51480"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","20","20","32010","32800"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","40","40","38670","37990"
"In post","2021","50-59","Finance","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","EO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for International Trade","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","G7","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department for Transport (excl. agencies)","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","EO","10","10","26090","25780"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","G6","10","10","68880","68460"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","G7","15","15","53870","51580"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","HEO","15","15","30920","29600"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Department of Health and Social Care (excl. agencies)","SEO","10","10","39990","40650"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","AO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","EO","10","10","26540","26580"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","G7","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Licensing Agency","SEO","10","10","42110","41160"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Driver and Vehicle Standards Agency","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Education and Skills Funding Agency","G7","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Education and Skills Funding Agency","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","FCDO Services","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","FCDO Services","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","FCDO Services","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Food Standards Agency","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","G7","10","10","54560","53600"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","15","15","36160","35150"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","10","10","42420","44350"
"In post","2021","50-59","Finance","Forestry and Land Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Forestry and Land Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Forestry and Land Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Actuary's Department","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Actuary's Department","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
