"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","Heterosexual / straight","100","90","57460","54540"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","Unknown","50","45","58170","53290"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","Heterosexual / straight","270","255","33360","33300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","Undeclared","40","40","33340","33300"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","Unknown","50","45","35770","35750"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","Heterosexual / straight","185","180","42060","40580"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","Undeclared","40","40","43820","41910"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","Unknown","45","40","42790","41120"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","Heterosexual / straight","105","95","30440","31980"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AA","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AA","Unknown","20","15","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AO","Heterosexual / straight","105","100","24270","22850"
"In post","2021","Cheshire","Cheshire East","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AO","Undeclared","30","25","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","AO","Unknown","80","75","24230","22850"
"In post","2021","Cheshire","Cheshire East","EO","Heterosexual / straight","150","140","27600","27570"
"In post","2021","Cheshire","Cheshire East","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","EO","Unknown","60","55","26950","26750"
"In post","2021","Cheshire","Cheshire East","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","HEO","Heterosexual / straight","40","40","33330","31990"
"In post","2021","Cheshire","Cheshire East","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","SEO","Heterosexual / straight","40","35","44880","44430"
"In post","2021","Cheshire","Cheshire East","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","Unknown","Heterosexual / straight","45","40","30210","30550"
"In post","2021","Cheshire","Cheshire East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AO","Heterosexual / straight","115","115","20900","21010"
"In post","2021","Cheshire","Cheshire West and Chester","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","EO","Heterosexual / straight","125","115","27240","27570"
"In post","2021","Cheshire","Cheshire West and Chester","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","SEO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","Unknown","Heterosexual / straight","65","55","28380","28200"
"In post","2021","Cheshire","Cheshire West and Chester","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Cheshire","Cheshire West and Chester","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Cheshire","Warrington","AA","Heterosexual / straight","55","55","20120","20600"
"In post","2021","Cheshire","Warrington","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Cheshire","Warrington","AA","Unknown","30","30","20750","20600"
"In post","2021","Cheshire","Warrington","AO","Heterosexual / straight","425","385","23290","21280"
"In post","2021","Cheshire","Warrington","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Cheshire","Warrington","AO","Undeclared","40","35","24300","21690"
"In post","2021","Cheshire","Warrington","AO","Unknown","180","160","25070","22850"
"In post","2021","Cheshire","Warrington","EO","Heterosexual / straight","745","725","30320","28840"
"In post","2021","Cheshire","Warrington","EO","LGBO","55","55","29780","28840"
"In post","2021","Cheshire","Warrington","EO","Undeclared","80","75","30970","30640"
"In post","2021","Cheshire","Warrington","EO","Unknown","135","125","31190","30640"
"In post","2021","Cheshire","Warrington","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Cheshire","Warrington","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","G7","Heterosexual / straight","100","95","53470","53550"
"In post","2021","Cheshire","Warrington","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Cheshire","Warrington","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Cheshire","Warrington","HEO","Heterosexual / straight","350","340","37420","36740"
"In post","2021","Cheshire","Warrington","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Cheshire","Warrington","HEO","Undeclared","40","40","36860","36740"
"In post","2021","Cheshire","Warrington","HEO","Unknown","60","60","37960","37200"
"In post","2021","Cheshire","Warrington","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cheshire","Warrington","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","SEO","Heterosexual / straight","170","165","44660","45480"
"In post","2021","Cheshire","Warrington","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Cheshire","Warrington","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Cheshire","Warrington","SEO","Unknown","25","20","[c]","[c]"
"In post","2021","Cheshire","Warrington","Unknown","Heterosexual / straight","50","50","30550","30210"
"In post","2021","Cheshire","Warrington","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Cheshire","Warrington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Warrington","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","Heterosexual / straight","85","80","18960","19560"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","Heterosexual / straight","385","350","21240","21010"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","Undeclared","50","45","21710","21010"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","Unknown","140","120","20980","21010"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","Heterosexual / straight","415","380","27250","27570"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","Undeclared","60","55","27260","27570"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","Unknown","125","115","27060","27570"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","Heterosexual / straight","30","30","55040","53070"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","Unknown","10","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","105","100","33270","33300"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","50","50","40570","40320"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","45","35","29140","28200"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AA","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AO","Heterosexual / straight","195","170","21870","21050"
"In post","2021","Cumbria","East Cumbria","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","AO","Unknown","70","65","21630","21050"
"In post","2021","Cumbria","East Cumbria","EO","Heterosexual / straight","215","195","24880","25200"
"In post","2021","Cumbria","East Cumbria","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","EO","Unknown","55","45","26370","26520"
"In post","2021","Cumbria","East Cumbria","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","HEO","Heterosexual / straight","85","80","30660","30360"
"In post","2021","Cumbria","East Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","East Cumbria","HEO","Undeclared","5","5","[c]","[c]"
