"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","EO","EO","10","[c]","26170","26860"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","EO","10","[c]","24280","24250"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","EO","30","[c]","27540","27020"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","G6","40","[c]","64610","64700"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","G7","130","[c]","53520","53380"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","SCS level","25","[c]","93910","79720"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","HEO","110","[c]","33030","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","SEO","75","[c]","40060","40050"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","G7","15","[c]","53260","53560"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","EO","EO","10","[c]","24580","24410"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","EO","EO","30","[c]","25460","25110"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","G6","20","[c]","61890","61340"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","G7","65","[c]","53190","50840"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","HEO","85","[c]","34880","32660"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Inner London - West","EO","EO","20","[c]","28820","28500"
"Leaver Dept.","2021","Department for Education","Inner London - West","G6/G7","G6","15","[c]","65750","65370"
"Leaver Dept.","2021","Department for Education","Inner London - West","G6/G7","G7","40","[c]","55200","54400"
"Leaver Dept.","2021","Department for Education","Inner London - West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Inner London - West","SEO/HEO","HEO","40","[c]","34950","33740"
"Leaver Dept.","2021","Department for Education","Inner London - West","SEO/HEO","SEO","30","[c]","42680","40940"
"Leaver Dept.","2021","Department for Education","Inner London - West","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","SEO/HEO","HEO","10","[c]","30260","30140"
"Leaver Dept.","2021","Department for Education","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cumbria","AA/AO","AO","25","[c]","20600","20430"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cumbria","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Devon","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
