"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","45","45","37300","36680"
"In post","2021","White","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","110","35470","34080"
"In post","2021","White","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Cumbria","Outside London","85","85","23410","21060"
"In post","2021","White","Defence Equipment and Support","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Devon","Outside London","85","85","26960","22550"
"In post","2021","White","Defence Equipment and Support","Dorset and Somerset","Outside London","330","310","34810","33760"
"In post","2021","White","Defence Equipment and Support","East Anglia","Outside London","140","140","34050","33150"
"In post","2021","White","Defence Equipment and Support","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Eastern Scotland","Outside London","65","60","34420","31320"
"In post","2021","White","Defence Equipment and Support","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","6580","6335","38510","35940"
"In post","2021","White","Defence Equipment and Support","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","290","285","27420","25070"
"In post","2021","White","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","125","125","24040","21410"
"In post","2021","White","Defence Equipment and Support","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Lancashire","Outside London","20","15","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Lincolnshire","Outside London","185","180","35600","34620"
"In post","2021","White","Defence Equipment and Support","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","Outer London - West and North West","London","100","95","25200","23000"
"In post","2021","White","Defence Equipment and Support","Overseas","Overseas","35","35","42700","41960"
"In post","2021","White","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","55","50","30470","26940"
"In post","2021","White","Defence Equipment and Support","Southern Scotland","Outside London","205","200","25850","24870"
"In post","2021","White","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","West Central Scotland","Outside London","160","155","32060","30000"
"In post","2021","White","Defence Equipment and Support","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Equipment and Support","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","White","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Science and Technology Laboratory","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","White","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","2160","2080","40260","37360"
"In post","2021","White","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","1135","1080","41830","42860"
"In post","2021","White","Defence Science and Technology Laboratory","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Defence Science and Technology Laboratory","Kent","Outside London","195","180","38770","37320"
"In post","2021","White","Defence Science and Technology Laboratory","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","55","55","34770","26980"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","10","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","3130","3060","51360","53380"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","80","75","49220","38980"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","35","35","44760","40220"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","85","80","44460","41100"
"In post","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","30","30","42190","34430"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Inner London - West","London","1170","1150","50800","51730"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","175","165","42090","37100"
"In post","2021","White","Department for Education (excl. agencies)","East Anglia","Outside London","35","30","46660","50400"
"In post","2021","White","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","105","47290","45250"
"In post","2021","White","Department for Education (excl. agencies)","Greater Manchester","Outside London","695","680","41650","36960"
"In post","2021","White","Department for Education (excl. agencies)","Inner London - West","London","1235","1180","53100","53760"
"In post","2021","White","Department for Education (excl. agencies)","Northumberland and Tyne and Wear","Outside London","30","25","[c]","[c]"
"In post","2021","White","Department for Education (excl. agencies)","Outer London - South","London","20","20","[c]","[c]"
"In post","2021","White","Department for Education (excl. agencies)","South Yorkshire","Outside London","850","810","41740","37100"
"In post","2021","White","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","475","450","38360","36780"
"In post","2021","White","Department for Education (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Department for Education (excl. agencies)","West Midlands","Outside London","235","230","43100","37100"
"In post","2021","White","Department for Education (excl. agencies)","West Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","115","42070","37070"
"In post","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","125","125","43480","47550"
