"Status","Year","Age","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","22540","21870"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","20390","20920"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Records of Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Rural Payments Agency","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Eastern Scotland","AA/AO","30","30","21180","21150"
"In post","2021","16-19","Scottish Government (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Devon","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","The National Archives","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","East Wales","EO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Southern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","East Wales","EO","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Greater Manchester","EO","15","15","24250","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Inner London - West","EO","10","10","26280","24780"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","EO","15","10","24280","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Midlands","EO","10","10","24250","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cheshire","EO","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cumbria","AA/AO","25","25","21050","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Devon","AA/AO","20","20","21050","21050"
"In post","2021","20-29","Animal and Plant Health Agency","Devon","EO","15","15","24780","24920"
"In post","2021","20-29","Animal and Plant Health Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","East Wales","AA/AO","20","20","21050","21050"
"In post","2021","20-29","Animal and Plant Health Agency","East Wales","EO","[c]","[c]","[c]","[c]"
