"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Bristol, City of","25","[c]","41080","36970"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","30","[c]","36110","35900"
"Leaver Dept.","2021","No function","Department for International Trade","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","London","Westminster","145","[c]","41900","37610"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","No function","Department for International Trade","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","South East (England)","Berkshire","10","[c]","40560","37410"
"Leaver Dept.","2021","No function","Department for Transport (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Licensing Agency","Wales","Swansea","60","[c]","22320","21170"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","Wales","Swansea","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Education and Skills Funding Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Education and Skills Funding Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Government Internal Audit Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Government Legal Department","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","North West (England)","Sefton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Health and Safety Executive","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","Leicester","15","[c]","19890","19570"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East Midlands (England)","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Camden and City of London","30","[c]","26340","24960"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","London","Westminster","30","[c]","37610","26410"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","10","[c]","20060","19930"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South West (England)","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Courts and Tribunals Service","Wales","Gwynedd","[c]","[c]","[c]","[c]"
