"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Falkirk","Outside London","30","[c]","27340","21010"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Perth and Kinross and Stirling","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","West Lothian","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Essex","Essex Haven Gateway","Outside London","50","[c]","30840","26930"
"Leaver CS","2021","Declared non-disabled","Essex","Essex Thames Gateway","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Essex","Heart of Essex","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Essex","Southend-on-Sea","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Essex","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Essex","West Essex","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","315","[c]","38310","34230"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","200","[c]","33830","27570"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","60","[c]","28520","27130"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","285","[c]","33230","28650"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","Outside London","45","[c]","26400","27570"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","Outside London","75","[c]","23560","21010"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","Outside London","65","[c]","25170","21010"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","Outside London","120","[c]","25810","21010"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","Manchester","Outside London","285","[c]","35850","28510"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","130","[c]","31900","28650"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","40","[c]","31050","25220"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","120","[c]","31630","27670"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","120","[c]","27190","25340"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Outside London","45","[c]","35200","31380"
"Leaver CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","40","[c]","22770","21010"
"Leaver CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","100","[c]","25460","26430"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","30","[c]","28470","22920"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inner London - East","Hackney and Newham","London","55","[c]","28710","25110"
"Leaver CS","2021","Declared non-disabled","Inner London - East","Haringey and Islington","London","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inner London - East","Lambeth","London","140","[c]","44810","38930"
"Leaver CS","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","London","75","[c]","34850","31060"
"Leaver CS","2021","Declared non-disabled","Inner London - East","Tower Hamlets","London","270","[c]","49450","44570"
"Leaver CS","2021","Declared non-disabled","Inner London - West","Camden and City of London","London","230","[c]","38000","27340"
"Leaver CS","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inner London - West","Wandsworth","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inner London - West","Westminster","London","1320","[c]","48170","41260"
"Leaver CS","2021","Declared non-disabled","Kent","East Kent","Outside London","105","[c]","27060","25110"
"Leaver CS","2021","Declared non-disabled","Kent","Kent Thames Gateway","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Kent","Medway","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Kent","Mid Kent","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Kent","West Kent","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Lancashire","Blackpool","Outside London","180","[c]","25780","21010"
"Leaver CS","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Lancashire","East Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Lancashire","Lancaster and Wyre","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Lancashire","Mid Lancashire","Outside London","165","[c]","27600","26670"
"Leaver CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","90","[c]","27420","22350"
"Leaver CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","110","[c]","28850","26750"
"Leaver CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","145","[c]","23880","21170"
"Leaver CS","2021","Declared non-disabled","Lincolnshire","Lincolnshire","Outside London","210","[c]","28710","27680"
"Leaver CS","2021","Declared non-disabled","Merseyside","East Merseyside","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Merseyside","Liverpool","Outside London","255","[c]","25860","23090"
"Leaver CS","2021","Declared non-disabled","Merseyside","Sefton","Outside London","160","[c]","31000","27370"
"Leaver CS","2021","Declared non-disabled","Merseyside","Wirral","Outside London","60","[c]","25740","23070"
"Leaver CS","2021","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","95","[c]","38450","29600"
"Leaver CS","2021","Declared non-disabled","North Yorkshire","North Yorkshire CC","Outside London","70","[c]","29850","22640"
"Leaver CS","2021","Declared non-disabled","North Yorkshire","York","Outside London","70","[c]","41400","32390"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Ards and North Down","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Belfast","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Derry City and Strabane","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Northumberland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Sunderland","Outside London","145","[c]","24050","21010"
"Leaver CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","Tyneside","Outside London","445","[c]","26880","21010"
"Leaver CS","2021","Declared non-disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - East and North East","Bexley and Greenwich","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - East and North East","Enfield","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - South","Bromley","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - South","Croydon","London","235","[c]","37020","29870"
"Leaver CS","2021","Declared non-disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","Barnet","London","100","[c]","37760","32330"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","Brent","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","Ealing","London","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","Harrow and Hillingdon","London","90","[c]","31260","29480"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","85","[c]","29250","25120"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Shropshire CC","Outside London","55","[c]","32330","29930"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","150","[c]","28430","26120"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","50","[c]","25300","21010"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","130","[c]","25570","21710"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Sheffield","Outside London","290","[c]","30390","25000"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","Dumfries and Galloway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","Scottish Borders","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","South Lanarkshire","Outside London","90","[c]","33670","27570"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","East Surrey","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","75","[c]","26410","21010"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Surrey","Outside London","80","[c]","28390","29290"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","35","[c]","28300","26100"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Darlington","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Durham CC","Outside London","180","[c]","26480","21430"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","140","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","South Teesside","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","55","[c]","45310","32200"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","60","[c]","32640","29960"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Glasgow City","Outside London","255","[c]","30880","25280"
