"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East Midlands (England)","160","150","22270","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","East of England","140","120","24890","24670"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","495","440","27440","25630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","North East (England)","265","220","22950","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","North West (England)","260","235","24050","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Northern Ireland","15","10","26640","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Scotland","1090","960","22270","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","South East (England)","110","85","27770","28130"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","South West (England)","25","20","26580","27460"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Wales","315","290","23270","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands (England)","335","295","22920","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","Yorkshire and The Humber","355","315","24170","21440"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","East Midlands (England)","75","65","20360","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","London","40","40","26360","24120"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","North East (England)","310","300","20470","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","60","55","21800","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Scotland","335","330","20440","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Wales","15","15","20500","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","West Midlands (England)","95","90","20340","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Tax","Yorkshire and The Humber","65","65","20140","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","East Midlands (England)","20","15","21100","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","London","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","North East (England)","20","20","21670","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","20","20","20750","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Scotland","15","15","24410","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","10","10","31240","22850"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","45","45","47270","47050"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North East (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Digital, Data and Technology","West Midlands (England)","15","15","31630","29180"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","East of England","10","10","29750","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","London","875","865","52200","54700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","North East (England)","10","10","34590","32000"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","North West (England)","20","20","41310","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","South West (England)","25","25","38600","37300"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Unknown","20","20","60670","49700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","15","15","30910","29270"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","North West (England)","40","40","37300","37910"
"In post","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Companies House","Digital, Data and Technology","Wales","255","250","38840","38000"
"In post","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","London","65","60","57200","55860"
"In post","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Criminal Injuries Compensation Authority","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","East of England","40","40","35620","29990"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","London","25","25","50800","49300"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","North West (England)","40","40","40510","36500"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Wales","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Scotland","50","50","40730","36930"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","London","25","25","48540","43800"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","North East (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","Yorkshire and The Humber","45","45","37530","32680"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Security","London","15","10","33260","30110"
"In post","2021","Digital, Data & Technology","Crown Prosecution Service","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Debt Management Office","Digital, Data and Technology","London","30","30","53100","53360"
