"Status","Year","Disability","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Companies House","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Inner London - East","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Inner London - East","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","Inner London - East","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Commercial Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Southern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","West Central Scotland","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","West Central Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Greater Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Merseyside","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","North Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Northumberland and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service Inspectorate","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Crown Prosecution Service Inspectorate","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt Management Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt Management Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Defence Electronics and Components Agency","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Defence Electronics and Components Agency","East Wales","EO","[c]","[c]","[c]","[c]"
