"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","West Sussex (South West)","Outside London","15","[c]","44520","38630"
"New entrant CS","2021","Digital, Data & Technology","Westminster","London","315","[c]","46220","42320"
"New entrant CS","2021","Digital, Data & Technology","Wiltshire","Outside London","15","[c]","30080","26670"
"New entrant CS","2021","Digital, Data & Technology","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","York","Outside London","15","[c]","40770","41090"
"New entrant CS","2021","Finance","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Barnet","London","15","[c]","41760","33950"
"New entrant CS","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","80","[c]","31120","25000"
"New entrant CS","2021","Finance","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Birmingham","Outside London","15","[c]","43450","39000"
"New entrant CS","2021","Finance","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Bradford","Outside London","10","[c]","25620","20140"
"New entrant CS","2021","Finance","Bristol, City of","Outside London","15","[c]","35410","38040"
"New entrant CS","2021","Finance","Buckinghamshire CC","Outside London","15","[c]","31800","33000"
"New entrant CS","2021","Finance","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Central Hampshire","Outside London","15","[c]","29450","26350"
"New entrant CS","2021","Finance","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","City of Edinburgh","Outside London","20","[c]","33000","35680"
"New entrant CS","2021","Finance","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Coventry","Outside London","10","[c]","31290","27180"
"New entrant CS","2021","Finance","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lambeth","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Leeds","Outside London","60","[c]","33660","28970"
"New entrant CS","2021","Finance","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Liverpool","Outside London","10","[c]","36440","38150"
"New entrant CS","2021","Finance","Manchester","Outside London","20","[c]","33170","32010"
"New entrant CS","2021","Finance","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North Lanarkshire","Outside London","25","[c]","20140","20140"
"New entrant CS","2021","Finance","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Portsmouth","Outside London","10","[c]","38310","33000"
"New entrant CS","2021","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Swansea","Outside London","15","[c]","24940","21590"
"New entrant CS","2021","Finance","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Tower Hamlets","London","15","[c]","40160","38610"
"New entrant CS","2021","Finance","Tyneside","Outside London","15","[c]","33120","31810"
"New entrant CS","2021","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Westminster","London","225","[c]","39550","32840"
"New entrant CS","2021","Finance","Wiltshire","Outside London","15","[c]","31490","26350"
"New entrant CS","2021","Finance","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Tyneside","Outside London","15","[c]","21050","21050"
"New entrant CS","2021","Grants Management","West Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","80","[c]","29160","21000"
"New entrant CS","2021","Human Resources","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Birmingham","Outside London","15","[c]","43550","31500"
"New entrant CS","2021","Human Resources","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Bristol, City of","Outside London","15","[c]","36030","32000"
"New entrant CS","2021","Human Resources","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cardiff and Vale of Glamorgan","Outside London","10","[c]","42670","39820"
"New entrant CS","2021","Human Resources","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","City of Edinburgh","Outside London","15","[c]","28820","26700"
"New entrant CS","2021","Human Resources","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Coventry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Devon CC","Outside London","10","[c]","40360","33970"
"New entrant CS","2021","Human Resources","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Falkirk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Glasgow City","Outside London","10","[c]","25930","20920"
"New entrant CS","2021","Human Resources","Greater Manchester South East","Outside London","30","[c]","21700","20920"
"New entrant CS","2021","Human Resources","Greater Manchester South West","Outside London","20","[c]","35100","34650"
"New entrant CS","2021","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lambeth","London","35","[c]","34460","32260"
"New entrant CS","2021","Human Resources","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Leeds","Outside London","20","[c]","36030","28980"
"New entrant CS","2021","Human Resources","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Liverpool","Outside London","10","[c]","35990","30130"
"New entrant CS","2021","Human Resources","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Manchester","Outside London","25","[c]","34770","31700"
"New entrant CS","2021","Human Resources","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Monmouthshire and Newport","Outside London","20","[c]","32050","29540"
"New entrant CS","2021","Human Resources","North Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Nottingham","Outside London","25","[c]","39460","31810"
"New entrant CS","2021","Human Resources","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Portsmouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Sefton","Outside London","20","[c]","29700","26070"
"New entrant CS","2021","Human Resources","Sheffield","Outside London","15","[c]","27960","25000"
"New entrant CS","2021","Human Resources","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South Hampshire","Outside London","10","[c]","[c]","[c]"
