"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","Heterosexual / straight","30","30","25360","25150"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","Heterosexual / straight","135","130","52220","50300"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","Heterosexual / straight","235","225","33440","32040"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","SEO/HEO","Unknown","45","45","34100","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","45","40","52870","49360"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","80","75","34390","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
