"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office for Standards in Education","SEO","Female","35","[c]","46370","46360"
"New entrant CS","2021","Office for Standards in Education","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Female","55","[c]","24630","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","EO","Male","70","[c]","25110","25670"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","SEO","Male","30","[c]","37830","37750"
"New entrant CS","2021","Scotland Office","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","AA","Female","235","[c]","19980","20060"
"New entrant CS","2021","Scottish Government","AA","Male","190","[c]","20250","20060"
"New entrant CS","2021","Scottish Government","AO","Female","240","[c]","21440","20810"
"New entrant CS","2021","Scottish Government","AO","Male","220","[c]","22170","20810"
"New entrant CS","2021","Scottish Government","EO","Female","205","[c]","26400","26160"
"New entrant CS","2021","Scottish Government","EO","Male","130","[c]","26690","26160"
"New entrant CS","2021","Scottish Government","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","G7","Female","115","[c]","51840","48930"
"New entrant CS","2021","Scottish Government","G7","Male","65","[c]","52050","48930"
"New entrant CS","2021","Scottish Government","HEO","Female","210","[c]","31400","30650"
"New entrant CS","2021","Scottish Government","HEO","Male","125","[c]","31860","30650"
"New entrant CS","2021","Scottish Government","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","SEO","Female","150","[c]","39660","38540"
"New entrant CS","2021","Scottish Government","SEO","Male","115","[c]","39850","38540"
"New entrant CS","2021","The National Archives","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","AO","Female","70","[c]","19360","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","AO","Male","60","[c]","19540","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Female","100","[c]","23620","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Male","70","[c]","23590","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","G7","Male","45","[c]","51530","49100"
"New entrant CS","2021","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","HEO","Female","230","[c]","30680","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","HEO","Male","160","[c]","30750","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO","Female","110","[c]","37760","37020"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO","Male","90","[c]","36910","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
