"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","EO","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Heart of Essex","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","EO","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","EO","Male","30","30","31360","31460"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hounslow and Richmond upon Thames","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Manchester","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","Female","30","25","36770","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North and West Norfolk","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","EO","Female","25","25","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","EO","Male","35","30","25640","25320"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","G6/G7","Female","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","Female","40","35","33570","30890"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","Male","40","40","33920","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","EO","Female","5","5","[c]","[c]"
