"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","HM Treasury","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Defence","AA/AO","65","[c]","21600","20920"
"Leaver CS","2021","40-49","White","Ministry of Defence","EO","85","[c]","28670","29200"
"Leaver CS","2021","40-49","White","Ministry of Defence","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Defence","SEO/HEO","85","[c]","36390","36960"
"Leaver CS","2021","40-49","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Justice","AA/AO","260","[c]","20290","19930"
"Leaver CS","2021","40-49","White","Ministry of Justice","EO","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Justice","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Justice","SEO/HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Ministry of Justice","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","National Crime Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","National Crime Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office for Standards in Education","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Gas and Electricity Markets","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scottish Government","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scottish Government","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scottish Government","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Scottish Government","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","United Kingdom Statistics Authority","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Work and Pensions","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Work and Pensions","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Home Office","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Home Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Housing, Communities and Local Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
