"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Human Resources","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Operational Delivery","Eastern Scotland","10","[c]","24930","22830"
"Leaver CS","2021","40-49","Scottish Government","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Operational Delivery","West Central Scotland","10","[c]","26500","25870"
"Leaver CS","2021","40-49","Scottish Government","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Other","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Unknown","Eastern Scotland","35","[c]","42860","38540"
"Leaver CS","2021","40-49","Scottish Government","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Unknown","North Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Unknown","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","The National Archives","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Operational Delivery","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Operational Delivery","Hampshire and Isle of Wight","15","[c]","26230","23130"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales Office","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Inner London - West","25","[c]","70480","64210"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Attorney General's Departments","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Inner London - West","20","[c]","78930","66200"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","Unknown","25","[c]","98240","96910"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Unknown","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
