"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","No function","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","United Kingdom Statistics Authority","Operational Delivery","15","[c]","27670","19130"
"New entrant CS","2021","60-64","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Defence","Project Delivery","20","[c]","40530","40000"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","HM Revenue and Customs","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Ministry of Defence","Property","15","[c]","32100","33000"
"New entrant CS","2021","60-64","Property","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Department for Education","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Ministry of Defence","Security","20","[c]","26060","20240"
"New entrant CS","2021","60-64","Security","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Work and Pensions","Unknown","585","[c]","25920","27570"
"New entrant CS","2021","60-64","Unknown","HM Revenue and Customs","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Operational Delivery","15","[c]","26180","24880"
"New entrant CS","2021","60-64","Unknown","Home Office","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence","Other","25","[c]","22850","20920"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Government","Unknown","25","[c]","35660","27150"
"New entrant CS","2021","60-64","Unknown","Welsh Government","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department for Transport","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department of Health and Social Care","Medicine","10","[c]","99810","107630"
"New entrant CS","2021","65+","No function","Department of Health and Social Care","Operational Delivery","25","[c]","36940","30460"
"New entrant CS","2021","65+","No function","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Department of Health and Social Care","Science and Engineering","15","[c]","36420","36330"
"New entrant CS","2021","65+","No function","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Ministry of Justice","Operational Delivery","45","[c]","21390","20600"
"New entrant CS","2021","65+","No function","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","United Kingdom Statistics Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Ministry of Defence","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Department for Work and Pensions","Unknown","70","[c]","24700","25110"
"New entrant CS","2021","65+","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
