"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","Inner London - West","20","20","43290","33760"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Internal Audit Agency","HM Treasury","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Legal Department","Attorney General's Departments","Inner London - West","10","10","41910","30290"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Inner London - West","25","25","48630","54700"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","West Midlands","5","5","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","30","30","35120","23400"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Bedfordshire and Hertfordshire","280","245","28740","26520"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Berkshire, Buckinghamshire and Oxfordshire","75","75","28450","25630"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Cheshire","10","10","26000","25750"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Devon","95","90","29950","26080"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Dorset and Somerset","90","85","28040","27130"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","East Anglia","830","745","24910","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","East Wales","540","490","27520","25040"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","East Yorkshire and Northern Lincolnshire","275","265","26250","25040"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Eastern Scotland","165","160","28180","25410"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Essex","850","775","27190","25310"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","200","185","27420","25310"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Greater Manchester","1570","1515","30600","26410"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Hampshire and Isle of Wight","535","510","28650","26410"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Herefordshire, Worcestershire and Warwickshire","115","110","25080","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Inner London - East","510","490","35090","30070"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Inner London - West","4500","4360","47130","41970"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Kent","2385","2170","27220","25310"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Leicestershire, Rutland and Northamptonshire","205","195","28170","26160"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Lincolnshire","15","15","25730","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Merseyside","5580","5120","26050","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","North Eastern Scotland","40","35","26800","25310"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Northern Ireland","535","490","25380","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Northumberland and Tyne and Wear","265","255","27950","25400"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Outer London - South","5310","5035","38510","35070"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Outer London - West and North West","3010","2715","31930","29080"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Overseas","330","325","28290","27370"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Shropshire and Staffordshire","20","15","32560","29170"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","South Yorkshire","2550","2350","27710","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Southern Scotland","20","20","28290","27090"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Surrey, East and West Sussex","790","690","28630","27370"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","1025","880","24510","21430"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","Unknown","15","15","44290","30410"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","West Central Scotland","810","750","26910","24890"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","West Midlands","900","835","28210","25360"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","100","95","26760","25130"
"In post","2021","Unknown","Home Office (incl. agencies)","Home Office","West Yorkshire","810","765","28520","25310"
"In post","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","300","295","44550","41010"
"In post","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","835","800","50220","43740"
"In post","2021","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Devon","20","20","47610","46100"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","340","330","34820","32200"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","1115","1075","29590","23580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","35","35","26410","22080"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","340","320","25240","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","15","15","23740","21350"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","135","130","26570","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","615","575","28450","22080"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","650","625","28090","22640"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","1285","1240","26920","22500"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","340","330","25380","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","420","405","26110","26670"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","375","365","28690","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","240","230","29160","26350"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","2200","2115","33330","31370"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","145","140","25510","21920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","2115","2035","31180","26930"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","280","270","25190","21480"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","240","230","24310","20920"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - East","45","45","24860","24110"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","1365","1345","43870","42200"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","160","150","26830","21580"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","215","200","30960","26350"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","295","280","29970","24160"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","620","595","25840","21130"
"In post","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","240","220","26220","22080"
