"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Communications","Driver and Vehicle Licensing Agency","Communications","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","Communications","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Driver and Vehicle Standards Agency","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","FCDO Services","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Communications","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Communications","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Forestry and Land Scotland","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Government Legal Department","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Health and Safety Executive","Communications","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Courts and Tribunals Service","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","Communications","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury (excl. agencies)","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Insolvency Service","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Insolvency Service","Communications","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Maritime and Coastguard Agency","Communications","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Medicines and Healthcare Products Regulatory Agency","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence (excl. agencies)","Communications","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice (excl. agencies)","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice (excl. agencies)","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice (excl. agencies)","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","National Infrastructure Commission","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","National Savings and Investments","Other","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education, Children's Services and Skills","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education, Children's Services and Skills","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Planning Inspectorate","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Communications","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Communications","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Public Health England","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Rural Payments Agency","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Serious Fraud Office","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Intellectual Property Office","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wilton Park","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wilton Park","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Counter Fraud","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Government Internal Audit Agency","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Insolvency Service","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Serious Fraud Office","Counter Fraud","Westminster","15","[c]","44860","35770"
"Leaver CS","2021","Debt","Debt Management Office","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Health and Safety Executive","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Camden and City of London","10","[c]","57860","60640"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Tower Hamlets","35","[c]","44030","48190"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Companies House","Digital, Data and Technology","Cardiff and Vale of Glamorgan","10","[c]","37340","37860"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Crown Prosecution Service","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Debt Management Office","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Electronics and Components Agency","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Equipment and Support","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Defence Equipment and Support","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
