"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Government Actuary's Department","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Government Internal Audit Agency","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Courts and Tribunals Service","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Land Registry","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","HM Land Registry","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Met Office","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","10","[c]","21170","21020"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","45","[c]","22760","26350"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","15","[c]","55100","54540"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","45","[c]","34280","33300"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","50","[c]","42180","40830"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","National Crime Agency","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Forestry","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scottish Prison Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Submarine Delivery Agency","Ministry of Defence","Unknown","40","[c]","39990","39860"
"Leaver CS","2021","Project Delivery","UK Export Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Water Services Regulation Authority","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wilton Park","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cabinet Office (excl. agencies)","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Competition and Markets Authority","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Competition and Markets Authority","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Defence Equipment and Support","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Driver and Vehicle Licensing Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Driver and Vehicle Licensing Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Forestry and Land Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Forestry and Land Scotland","Scottish Government","AO","25","[c]","25140","26530"
"Leaver CS","2021","Property","Forestry and Land Scotland","Scottish Government","EO","15","[c]","31750","30160"
"Leaver CS","2021","Property","Forestry and Land Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Forestry and Land Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Ministry of Justice","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Courts and Tribunals Service","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","HM Land Registry","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","50","[c]","17950","17630"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","15","[c]","27450","26930"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","35","[c]","34510","33630"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","20","[c]","41910","40790"
