"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","55","[c]","42820","34020"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","37110","36500"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Outside London","Unknown","40","[c]","35750","36500"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","65","[c]","42010","38750"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","35","[c]","46040","39680"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","95","[c]","35170","30770"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","Heterosexual / straight","40","[c]","41480","38160"
"New entrant CS","2021","30-39","Department for International Trade","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","Heterosexual / straight","60","[c]","43020","42470"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","Unknown","35","[c]","45090","42470"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","640","[c]","30580","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","LGBO","50","[c]","30440","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","Undeclared","40","[c]","32430","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","Unknown","115","[c]","31720","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","2375","[c]","26180","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","260","[c]","26530","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","135","[c]","26980","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","340","[c]","27070","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","50","[c]","29090","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","40","[c]","44980","40650"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","London","Unknown","110","[c]","45310","40650"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","40","[c]","40360","36820"
"New entrant CS","2021","30-39","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Disclosure Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","35","[c]","27250","21590"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Outside London","Unknown","35","[c]","28810","26580"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","London","Heterosexual / straight","55","[c]","46120","50500"
"New entrant CS","2021","30-39","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
