"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Bexley and Greenwich","EO","EO","85","85","31660","31060"
"In post","2021","20-29","Bexley and Greenwich","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bexley and Greenwich","Unknown","Unknown","30","30","28700","26810"
"In post","2021","20-29","Birmingham","AA/AO","AA","60","55","18960","18900"
"In post","2021","20-29","Birmingham","AA/AO","AO","735","715","20740","20140"
"In post","2021","20-29","Birmingham","EO","EO","570","565","25860","25560"
"In post","2021","20-29","Birmingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Birmingham","G6/G7","G7","50","50","52000","52580"
"In post","2021","20-29","Birmingham","SEO/HEO","HEO","265","265","31410","31810"
"In post","2021","20-29","Birmingham","SEO/HEO","SEO","50","50","37640","37750"
"In post","2021","20-29","Birmingham","Unknown","Unknown","60","55","24320","22920"
"In post","2021","20-29","Blackburn with Darwen","AA/AO","AO","15","15","21410","21010"
"In post","2021","20-29","Blackburn with Darwen","EO","EO","30","30","27570","27570"
"In post","2021","20-29","Blackburn with Darwen","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Unknown","Unknown","10","10","24350","22920"
"In post","2021","20-29","Blackpool","AA/AO","AO","310","305","21010","21010"
"In post","2021","20-29","Blackpool","EO","EO","215","210","27530","27570"
"In post","2021","20-29","Blackpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","SEO/HEO","HEO","35","35","31480","31990"
"In post","2021","20-29","Blackpool","SEO/HEO","SEO","10","10","35900","35310"
"In post","2021","20-29","Blackpool","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","AA/AO","AO","10","10","20020","19900"
"In post","2021","20-29","Bournemouth and Poole","EO","EO","20","20","26970","27570"
"In post","2021","20-29","Bournemouth and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Unknown","Unknown","15","15","22500","22920"
"In post","2021","20-29","Bradford","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","AA/AO","AO","270","260","20250","20140"
"In post","2021","20-29","Bradford","EO","EO","130","130","26460","27570"
"In post","2021","20-29","Bradford","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","20-29","Bradford","SEO/HEO","HEO","40","40","30100","31810"
"In post","2021","20-29","Bradford","SEO/HEO","SEO","10","10","38630","38630"
"In post","2021","20-29","Bradford","Unknown","Unknown","25","25","24700","22920"
"In post","2021","20-29","Breckland and South Norfolk","AA/AO","AA","15","15","20300","20600"
"In post","2021","20-29","Breckland and South Norfolk","AA/AO","AO","65","65","24120","23970"
"In post","2021","20-29","Breckland and South Norfolk","EO","EO","15","15","27000","27570"
"In post","2021","20-29","Breckland and South Norfolk","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","AA/AO","AO","15","15","23590","22680"
"In post","2021","20-29","Brent","EO","EO","70","70","30590","31060"
"In post","2021","20-29","Brent","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Brent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brent","Unknown","Unknown","15","15","27670","26810"
"In post","2021","20-29","Bridgend and Neath Port Talbot","AA/AO","AO","40","35","20430","21010"
"In post","2021","20-29","Bridgend and Neath Port Talbot","EO","EO","30","30","28050","27570"
"In post","2021","20-29","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","AA/AO","AO","25","25","20810","20120"
"In post","2021","20-29","Brighton and Hove","EO","EO","40","40","27610","27570"
"In post","2021","20-29","Brighton and Hove","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Unknown","Unknown","10","10","23500","22920"
"In post","2021","20-29","Bristol, City of","AA/AO","AA","20","20","19250","20600"
"In post","2021","20-29","Bristol, City of","AA/AO","AO","335","330","21540","21050"
"In post","2021","20-29","Bristol, City of","EO","EO","290","285","25820","25560"
"In post","2021","20-29","Bristol, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","G6/G7","G7","65","65","50960","52580"
"In post","2021","20-29","Bristol, City of","SEO/HEO","HEO","255","255","30750","31040"
"In post","2021","20-29","Bristol, City of","SEO/HEO","SEO","85","85","37540","36520"
"In post","2021","20-29","Bristol, City of","Unknown","Unknown","45","45","23730","22920"
"In post","2021","20-29","Bromley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","AA/AO","AO","15","15","22590","21300"
"In post","2021","20-29","Bromley","EO","EO","35","35","30880","31060"
"In post","2021","20-29","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","AA/AO","AA","25","25","20900","21340"
"In post","2021","20-29","Buckinghamshire CC","AA/AO","AO","95","95","26850","27850"
"In post","2021","20-29","Buckinghamshire CC","EO","EO","70","70","27760","27570"
"In post","2021","20-29","Buckinghamshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","SEO/HEO","HEO","40","40","33170","35000"
"In post","2021","20-29","Buckinghamshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Unknown","Unknown","25","25","23990","24020"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","10","10","24360","24240"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","EO","EO","10","10","28570","28660"
"In post","2021","20-29","Calderdale and Kirklees","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","AA/AO","AO","20","15","20990","21010"
"In post","2021","20-29","Calderdale and Kirklees","EO","EO","65","65","27420","27570"
"In post","2021","20-29","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Unknown","Unknown","20","15","23010","22920"
"In post","2021","20-29","Cambridgeshire CC","AA/AO","AA","30","30","20320","20600"
"In post","2021","20-29","Cambridgeshire CC","AA/AO","AO","200","195","25800","25850"
"In post","2021","20-29","Cambridgeshire CC","EO","EO","105","105","26720","26670"
"In post","2021","20-29","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","SEO/HEO","HEO","70","70","31850","33000"
"In post","2021","20-29","Cambridgeshire CC","SEO/HEO","SEO","15","15","39580","39460"
"In post","2021","20-29","Cambridgeshire CC","Unknown","Unknown","25","25","25500","22920"
"In post","2021","20-29","Camden and City of London","AA/AO","AA","10","10","19090","19060"
"In post","2021","20-29","Camden and City of London","AA/AO","AO","155","155","22920","22680"
"In post","2021","20-29","Camden and City of London","EO","EO","185","185","29150","29570"
"In post","2021","20-29","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Camden and City of London","G6/G7","G7","45","45","56540","58380"
"In post","2021","20-29","Camden and City of London","SEO/HEO","HEO","130","130","34950","36160"
"In post","2021","20-29","Camden and City of London","SEO/HEO","SEO","45","45","43060","41760"
"In post","2021","20-29","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","AA/AO","AA","25","25","19410","20600"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","AA/AO","AO","830","810","21070","20140"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","EO","EO","695","685","26280","25560"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","G6/G7","G7","40","40","52120","52580"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","295","290","31670","31810"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","55","55","38830","38630"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Unknown","Unknown","40","40","24730","22920"
"In post","2021","20-29","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","AA/AO","AO","10","10","20680","20920"
"In post","2021","20-29","Central Bedfordshire","EO","EO","15","15","29050","29670"
"In post","2021","20-29","Central Bedfordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","AA/AO","AA","25","25","19640","20080"
"In post","2021","20-29","Central Hampshire","AA/AO","AO","125","125","25360","27690"
"In post","2021","20-29","Central Hampshire","EO","EO","115","115","25660","26350"
"In post","2021","20-29","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","20-29","Central Hampshire","SEO/HEO","HEO","260","260","29550","28650"
"In post","2021","20-29","Central Hampshire","SEO/HEO","SEO","90","90","37950","37320"
"In post","2021","20-29","Central Hampshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Central Valleys","AA/AO","AO","70","70","22360","22160"
"In post","2021","20-29","Central Valleys","EO","EO","55","55","28000","27570"
"In post","2021","20-29","Central Valleys","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Valleys","Unknown","Unknown","10","10","26640","27500"
"In post","2021","20-29","Cheshire East","AA/AO","AA","15","15","20600","20600"
"In post","2021","20-29","Cheshire East","AA/AO","AO","60","60","23600","22850"
"In post","2021","20-29","Cheshire East","EO","EO","30","25","26750","27570"
"In post","2021","20-29","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cheshire East","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","AA/AO","AO","40","40","20960","21010"
"In post","2021","20-29","Cheshire West and Chester","EO","EO","20","20","27450","27570"
"In post","2021","20-29","Cheshire West and Chester","Unknown","Unknown","10","10","23430","22920"
"In post","2021","20-29","Chorley and West Lancashire","AA/AO","AA","20","20","20150","20600"
"In post","2021","20-29","Chorley and West Lancashire","AA/AO","AO","140","140","24430","24440"
"In post","2021","20-29","Chorley and West Lancashire","EO","EO","30","30","27630","26850"
"In post","2021","20-29","Chorley and West Lancashire","SEO/HEO","HEO","10","10","30170","29060"
"In post","2021","20-29","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","City of Edinburgh","AA/AO","AA","180","175","21060","21150"
"In post","2021","20-29","City of Edinburgh","AA/AO","AO","730","720","21910","20880"
"In post","2021","20-29","City of Edinburgh","EO","EO","590","585","27390","27150"
"In post","2021","20-29","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","City of Edinburgh","G6/G7","G7","60","60","52270","52480"
"In post","2021","20-29","City of Edinburgh","SEO/HEO","HEO","470","470","32400","31810"
"In post","2021","20-29","City of Edinburgh","SEO/HEO","SEO","145","145","40150","39660"
"In post","2021","20-29","City of Edinburgh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","AA/AO","AO","55","55","22820","22220"
"In post","2021","20-29","Clackmannanshire and Fife","EO","EO","50","50","29350","28410"
"In post","2021","20-29","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","AA/AO","AO","25","20","22880","23830"
"In post","2021","20-29","Conwy and Denbighshire","EO","EO","10","10","27780","27570"
"In post","2021","20-29","Conwy and Denbighshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Unknown","Unknown","10","10","23420","22920"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","AA","10","10","18610","18760"
"In post","2021","20-29","Cornwall and Isles of Scilly","AA/AO","AO","65","60","21170","21010"
"In post","2021","20-29","Cornwall and Isles of Scilly","EO","EO","45","40","27410","27570"
"In post","2021","20-29","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Coventry","AA/AO","AO","50","45","21300","21010"
"In post","2021","20-29","Coventry","EO","EO","150","150","26440","26000"
"In post","2021","20-29","Coventry","G6/G7","G7","15","15","49620","49860"
"In post","2021","20-29","Coventry","SEO/HEO","HEO","120","120","30350","29730"
"In post","2021","20-29","Coventry","SEO/HEO","SEO","65","65","37300","36780"
"In post","2021","20-29","Coventry","Unknown","Unknown","10","10","26700","27020"
"In post","2021","20-29","Croydon","AA/AO","AA","20","20","21370","22210"
"In post","2021","20-29","Croydon","AA/AO","AO","255","250","24120","24120"
"In post","2021","20-29","Croydon","EO","EO","415","415","29230","28950"
"In post","2021","20-29","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Croydon","G6/G7","G7","65","65","58400","59160"
"In post","2021","20-29","Croydon","SEO/HEO","HEO","360","360","34910","35200"
"In post","2021","20-29","Croydon","SEO/HEO","SEO","105","105","43120","41970"
"In post","2021","20-29","Croydon","Unknown","Unknown","20","20","30510","26810"
"In post","2021","20-29","Darlington","AA/AO","AO","15","10","20420","18880"
"In post","2021","20-29","Darlington","EO","EO","35","35","25390","25000"
"In post","2021","20-29","Darlington","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","20-29","Darlington","SEO/HEO","HEO","25","25","29900","29730"
"In post","2021","20-29","Darlington","SEO/HEO","SEO","20","20","37380","36500"
"In post","2021","20-29","Darlington","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derby","AA/AO","AO","50","50","22660","21010"
"In post","2021","20-29","Derby","EO","EO","40","40","27260","27570"
"In post","2021","20-29","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Derby","Unknown","Unknown","25","25","25440","23680"
"In post","2021","20-29","Devon CC","AA/AO","AA","45","45","19630","19950"
"In post","2021","20-29","Devon CC","AA/AO","AO","300","290","22750","21140"
"In post","2021","20-29","Devon CC","EO","EO","150","150","25920","25480"
"In post","2021","20-29","Devon CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","20-29","Devon CC","SEO/HEO","HEO","95","90","32410","31990"
"In post","2021","20-29","Devon CC","SEO/HEO","SEO","25","25","38840","38200"
"In post","2021","20-29","Devon CC","Unknown","Unknown","10","10","27560","30210"
"In post","2021","20-29","Dorset CC","AA/AO","AA","20","20","19960","20600"
"In post","2021","20-29","Dorset CC","AA/AO","AO","175","170","24350","23970"
"In post","2021","20-29","Dorset CC","EO","EO","45","45","26190","26710"
"In post","2021","20-29","Dorset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","SEO/HEO","HEO","15","15","30580","29270"
"In post","2021","20-29","Dorset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset CC","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Dudley","AA/AO","AO","55","55","20880","21010"
"In post","2021","20-29","Dudley","EO","EO","40","40","26800","27570"
"In post","2021","20-29","Dudley","Unknown","Unknown","15","15","24190","22920"
"In post","2021","20-29","Dumfries and Galloway","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","20-29","Dumfries and Galloway","AA/AO","AO","30","30","23900","22920"
"In post","2021","20-29","Dumfries and Galloway","EO","EO","25","25","28990","28410"
"In post","2021","20-29","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Durham CC","AA/AO","AA","70","65","20110","20600"
"In post","2021","20-29","Durham CC","AA/AO","AO","585","565","22550","22350"
"In post","2021","20-29","Durham CC","EO","EO","145","145","26890","27130"
"In post","2021","20-29","Durham CC","SEO/HEO","HEO","30","30","30920","30230"
"In post","2021","20-29","Durham CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Durham CC","Unknown","Unknown","25","25","25360","22920"
"In post","2021","20-29","Ealing","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","20-29","Ealing","EO","EO","60","60","31060","31060"
"In post","2021","20-29","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ealing","Unknown","Unknown","10","10","30970","28510"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","20-29","East Ayrshire and North Ayrshire mainland","EO","EO","60","55","23230","23230"
