"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Chancellor's other departments","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Chancellor's other departments","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","SEO","Undeclared","[c]","[c]","[c]","[c]"
