"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education, Children's Services and Skills","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Public Guardian","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of the Scottish Charity Regulator","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Planning Inspectors","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectorate","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Medicine","SCS level","20","[c]","109450","110680"
"Leaver CS","2021","60-64","Public Health England","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Operational Delivery","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Public Health England","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Registers of Scotland","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Revenue Scotland","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Revenue Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Royal Fleet Auxiliary","Other","Unknown","35","[c]","42950","37300"
"Leaver CS","2021","60-64","Rural Payments Agency","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Policy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Rural Payments Agency","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Courts and Tribunals Service","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Forestry","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Forestry","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","EO","10","[c]","28780","29190"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","G7","10","[c]","59180","61010"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","HEO","10","[c]","35040","35110"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government (excl. agencies)","Unknown","SEO","15","[c]","45970","46600"
"Leaver CS","2021","60-64","Scottish Housing Regulator","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","EO","15","[c]","33650","33650"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Prison Service","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Public Pensions Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Public Pensions Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Serious Fraud Office","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Serious Fraud Office","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Security Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Student Awards Agency for Scotland","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Submarine Delivery Agency","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Transport Scotland","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Operational Delivery","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Hydrographic Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Intellectual Property Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Operational Delivery","AO","15","[c]","19230","19130"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Property","EO","15","[c]","26510","26500"
"Leaver CS","2021","60-64","Valuation Office Agency","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Property","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Valuation Office Agency","Property","SEO","10","[c]","45760","45250"
"Leaver CS","2021","60-64","Vehicle Certification Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Vehicle Certification Agency","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinary Medicines Directorate","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinary Medicines Directorate","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Medicine","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government (excl. agencies)","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
