"Status","Year","Disability","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","White","Scotland","Undeclared","70","[c]","28860","26160"
"New entrant CS","2021","Declared non-disabled","White","Scotland","Unknown","115","[c]","26850","25140"
"New entrant CS","2021","Declared non-disabled","White","South East (England)","Heterosexual / straight","2360","[c]","27820","27570"
"New entrant CS","2021","Declared non-disabled","White","South East (England)","LGBO","230","[c]","26940","27570"
"New entrant CS","2021","Declared non-disabled","White","South East (England)","Undeclared","110","[c]","27000","27570"
"New entrant CS","2021","Declared non-disabled","White","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","South West (England)","Heterosexual / straight","2375","[c]","28820","27570"
"New entrant CS","2021","Declared non-disabled","White","South West (England)","LGBO","180","[c]","27130","27540"
"New entrant CS","2021","Declared non-disabled","White","South West (England)","Undeclared","105","[c]","28990","27570"
"New entrant CS","2021","Declared non-disabled","White","South West (England)","Unknown","120","[c]","33640","30930"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","190","[c]","30220","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Wales","Heterosexual / straight","1120","[c]","25810","22850"
"New entrant CS","2021","Declared non-disabled","White","Wales","LGBO","120","[c]","25170","22850"
"New entrant CS","2021","Declared non-disabled","White","Wales","Undeclared","45","[c]","27170","26130"
"New entrant CS","2021","Declared non-disabled","White","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","West Midlands (England)","Heterosexual / straight","1115","[c]","27640","25380"
"New entrant CS","2021","Declared non-disabled","White","West Midlands (England)","LGBO","110","[c]","25550","23740"
"New entrant CS","2021","Declared non-disabled","White","West Midlands (England)","Undeclared","45","[c]","27540","27060"
"New entrant CS","2021","Declared non-disabled","White","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Yorkshire and The Humber","Heterosexual / straight","1500","[c]","27870","27570"
"New entrant CS","2021","Declared non-disabled","White","Yorkshire and The Humber","LGBO","160","[c]","25880","25970"
"New entrant CS","2021","Declared non-disabled","White","Yorkshire and The Humber","Undeclared","50","[c]","30190","27570"
"New entrant CS","2021","Declared non-disabled","White","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Heterosexual / straight","60","[c]","32630","31060"
"New entrant CS","2021","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Heterosexual / straight","45","[c]","31860","31060"
"New entrant CS","2021","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
