"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wales","Monmouthshire and Newport","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","G6","Female","65","60","62400","63930"
"In post","2021","Wales","Monmouthshire and Newport","G6","Male","100","95","62790","61440"
"In post","2021","Wales","Monmouthshire and Newport","G7","Female","345","325","52180","50090"
"In post","2021","Wales","Monmouthshire and Newport","G7","Male","455","445","54550","55440"
"In post","2021","Wales","Monmouthshire and Newport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","HEO","Female","565","530","30280","29540"
"In post","2021","Wales","Monmouthshire and Newport","HEO","Male","425","420","31180","30130"
"In post","2021","Wales","Monmouthshire and Newport","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","SCS level","Male","45","45","80690","73770"
"In post","2021","Wales","Monmouthshire and Newport","SEO","Female","495","470","38580","37020"
"In post","2021","Wales","Monmouthshire and Newport","SEO","Male","530","520","39260","37940"
"In post","2021","Wales","Monmouthshire and Newport","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","Unknown","Female","75","65","27630","28200"
"In post","2021","Wales","Monmouthshire and Newport","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Wales","Powys","AA","Female","10","10","[c]","[c]"
"In post","2021","Wales","Powys","AA","Male","40","40","19010","19300"
"In post","2021","Wales","Powys","AO","Female","90","80","21960","21580"
"In post","2021","Wales","Powys","AO","Male","75","75","21430","20920"
"In post","2021","Wales","Powys","EO","Female","95","90","27830","27570"
"In post","2021","Wales","Powys","EO","Male","65","65","27290","27570"
"In post","2021","Wales","Powys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Powys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Powys","G7","Female","15","10","[c]","[c]"
"In post","2021","Wales","Powys","G7","Male","10","10","[c]","[c]"
"In post","2021","Wales","Powys","HEO","Female","45","40","35650","37410"
"In post","2021","Wales","Powys","HEO","Male","40","35","34890","34290"
"In post","2021","Wales","Powys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Powys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Powys","SEO","Female","25","25","[c]","[c]"
"In post","2021","Wales","Powys","SEO","Male","20","20","[c]","[c]"
"In post","2021","Wales","Powys","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Wales","Powys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","South West Wales","AA","Female","10","10","[c]","[c]"
"In post","2021","Wales","South West Wales","AA","Male","25","25","[c]","[c]"
"In post","2021","Wales","South West Wales","AO","Female","300","260","21660","21010"
"In post","2021","Wales","South West Wales","AO","Male","150","140","22000","21050"
"In post","2021","Wales","South West Wales","EO","Female","240","210","27410","27570"
"In post","2021","Wales","South West Wales","EO","Male","200","190","27800","27570"
"In post","2021","Wales","South West Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","South West Wales","G6","Male","5","5","[c]","[c]"
"In post","2021","Wales","South West Wales","G7","Female","30","30","56290","56620"
"In post","2021","Wales","South West Wales","G7","Male","30","30","57800","60830"
"In post","2021","Wales","South West Wales","HEO","Female","160","150","35320","37410"
"In post","2021","Wales","South West Wales","HEO","Male","90","90","35190","37020"
"In post","2021","Wales","South West Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wales","South West Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","South West Wales","SEO","Female","90","80","43760","47000"
"In post","2021","Wales","South West Wales","SEO","Male","65","60","44450","47000"
"In post","2021","Wales","South West Wales","Unknown","Female","55","50","27930","25170"
"In post","2021","Wales","South West Wales","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Wales","Swansea","AA","Female","900","655","18140","18060"
"In post","2021","Wales","Swansea","AA","Male","465","425","19000","18060"
"In post","2021","Wales","Swansea","AO","Female","2430","2040","21660","21590"
"In post","2021","Wales","Swansea","AO","Male","1340","1280","22420","21590"
"In post","2021","Wales","Swansea","EO","Female","985","870","26860","26780"
"In post","2021","Wales","Swansea","EO","Male","705","685","27210","26780"
"In post","2021","Wales","Swansea","G6","Female","40","35","80860","83800"
"In post","2021","Wales","Swansea","G6","Male","70","70","75000","72730"
"In post","2021","Wales","Swansea","G7","Female","130","125","54330","53460"
"In post","2021","Wales","Swansea","G7","Male","200","200","57810","55320"
"In post","2021","Wales","Swansea","HEO","Female","465","425","32860","32180"
"In post","2021","Wales","Swansea","HEO","Male","430","415","33540","32950"
"In post","2021","Wales","Swansea","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Wales","Swansea","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Swansea","SEO","Female","285","270","42030","41090"
"In post","2021","Wales","Swansea","SEO","Male","425","415","43640","41740"
"In post","2021","Wales","Swansea","Unknown","Female","135","125","28960","28340"
"In post","2021","Wales","Swansea","Unknown","Male","45","45","32040","32300"
"In post","2021","West Midlands (England)","Birmingham","AA","Female","160","145","18870","18850"
"In post","2021","West Midlands (England)","Birmingham","AA","Male","140","135","18920","18900"
"In post","2021","West Midlands (England)","Birmingham","AO","Female","1955","1695","20930","20420"
"In post","2021","West Midlands (England)","Birmingham","AO","Male","1315","1260","21610","20140"
"In post","2021","West Midlands (England)","Birmingham","EO","Female","1960","1755","26520","27570"
"In post","2021","West Midlands (England)","Birmingham","EO","Male","1350","1310","26780","27370"
"In post","2021","West Midlands (England)","Birmingham","G6","Female","105","100","67340","64670"
"In post","2021","West Midlands (England)","Birmingham","G6","Male","120","120","69980","68180"
"In post","2021","West Midlands (England)","Birmingham","G7","Female","470","440","54390","52580"
"In post","2021","West Midlands (England)","Birmingham","G7","Male","450","440","55350","52580"
"In post","2021","West Midlands (England)","Birmingham","HEO","Female","995","940","32430","31810"
"In post","2021","West Midlands (England)","Birmingham","HEO","Male","940","920","33020","31810"
"In post","2021","West Midlands (England)","Birmingham","SCS level","Female","55","50","101480","93050"
"In post","2021","West Midlands (England)","Birmingham","SCS level","Male","55","50","98290","98230"
"In post","2021","West Midlands (England)","Birmingham","SEO","Female","565","535","40680","38700"
"In post","2021","West Midlands (England)","Birmingham","SEO","Male","520","510","41350","39400"
"In post","2021","West Midlands (England)","Birmingham","Unknown","Female","325","290","29760","28200"
"In post","2021","West Midlands (England)","Birmingham","Unknown","Male","110","110","31350","28200"
"In post","2021","West Midlands (England)","Coventry","AA","Female","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Coventry","AA","Male","10","5","[c]","[c]"
"In post","2021","West Midlands (England)","Coventry","AO","Female","175","150","21100","21010"
"In post","2021","West Midlands (England)","Coventry","AO","Male","95","90","21370","21010"
"In post","2021","West Midlands (England)","Coventry","EO","Female","365","325","26840","27130"
"In post","2021","West Midlands (England)","Coventry","EO","Male","215","215","27300","27130"
"In post","2021","West Midlands (England)","Coventry","G6","Female","70","70","65040","62720"
"In post","2021","West Midlands (England)","Coventry","G6","Male","70","70","64690","61960"
"In post","2021","West Midlands (England)","Coventry","G7","Female","225","220","50810","50400"
"In post","2021","West Midlands (England)","Coventry","G7","Male","170","170","51220","50590"
"In post","2021","West Midlands (England)","Coventry","HEO","Female","285","270","31430","30310"
"In post","2021","West Midlands (England)","Coventry","HEO","Male","180","175","31910","31000"
"In post","2021","West Midlands (England)","Coventry","SCS level","Female","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Coventry","SCS level","Male","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Coventry","SEO","Female","245","235","38540","37100"
"In post","2021","West Midlands (England)","Coventry","SEO","Male","185","185","39050","37410"
"In post","2021","West Midlands (England)","Coventry","Unknown","Female","50","45","28990","28200"
"In post","2021","West Midlands (England)","Coventry","Unknown","Male","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","AA","Female","20","15","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","AO","Female","350","280","20720","21010"
"In post","2021","West Midlands (England)","Dudley","AO","Male","155","145","20990","21010"
"In post","2021","West Midlands (England)","Dudley","EO","Female","335","285","27240","27570"
"In post","2021","West Midlands (England)","Dudley","EO","Male","150","140","27440","27570"
"In post","2021","West Midlands (England)","Dudley","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","HEO","Female","40","35","33070","33180"
"In post","2021","West Midlands (England)","Dudley","HEO","Male","20","15","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","SEO","Female","20","15","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","Unknown","Female","45","40","29280","28200"
"In post","2021","West Midlands (England)","Dudley","Unknown","Male","5","5","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","AA","Female","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","AA","Male","20","20","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","AO","Female","75","70","21500","20920"
"In post","2021","West Midlands (England)","Herefordshire, County of","AO","Male","110","110","29280","24610"
"In post","2021","West Midlands (England)","Herefordshire, County of","EO","Female","80","70","27550","27570"
"In post","2021","West Midlands (England)","Herefordshire, County of","EO","Male","60","60","28890","26930"
"In post","2021","West Midlands (England)","Herefordshire, County of","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","HEO","Female","20","15","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","HEO","Male","20","20","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","SEO","Female","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","SEO","Male","5","5","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","Unknown","Female","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","AO","Female","40","35","20790","21010"
"In post","2021","West Midlands (England)","Sandwell","AO","Male","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","EO","Female","185","160","27210","27570"
"In post","2021","West Midlands (England)","Sandwell","EO","Male","85","85","27550","27570"
"In post","2021","West Midlands (England)","Sandwell","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","HEO","Female","25","20","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","HEO","Male","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","Unknown","Female","50","45","25870","22920"
"In post","2021","West Midlands (England)","Sandwell","Unknown","Male","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire CC","AA","Female","55","45","20010","20060"
"In post","2021","West Midlands (England)","Shropshire CC","AA","Male","55","55","19540","19560"
