"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Revenue Scotland","Scottish Government","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","Scottish Government","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Worcestershire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","City of Edinburgh","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Glasgow City","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Government","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scottish Government","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Scottish Government","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","City of Edinburgh","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Scottish Government","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Aberdeen City and Aberdeenshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","Female","95","[c]","39970","33620"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","City of Edinburgh","Male","95","[c]","45910","38540"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Government","Glasgow City","Female","20","[c]","[c]","[c]"
