"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Operational Research","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","AO","40","35","21640","21580"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cheshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","AA","25","20","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","AO","35","35","21280","21130"
"In post","2021","Declared disabled","Other","East Anglia","EO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","AO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","AO","30","30","23430","21830"
"In post","2021","Declared disabled","Other","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Essex","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA","10","5","[c]","[c]"
