"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
