"Status","Year","Disability","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Scotland","West Central Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","West Central Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","East Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","West Wales and The Valleys","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","West Wales and The Valleys","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Inner London - East","Female","60","[c]","46520","40480"
"Leaver Dept.","2021","Unknown","London","Inner London - East","Male","50","[c]","46210","40170"
"Leaver Dept.","2021","Unknown","London","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Inner London - West","Female","730","[c]","42610","38450"
"Leaver Dept.","2021","Unknown","London","Inner London - West","Male","640","[c]","43810","39010"
"Leaver Dept.","2021","Unknown","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Tees Valley and Durham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Tees Valley and Durham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cheshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cumbria","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cumbria","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Greater Manchester","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Greater Manchester","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Lancashire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Lancashire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Merseyside","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Merseyside","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Eastern Scotland","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Eastern Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Southern Scotland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","West Central Scotland","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","West Central Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Devon","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Devon","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","[c]","36270","35870"
"Leaver Dept.","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","[c]","39280","36980"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","210","[c]","33410","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","190","[c]","34740","32000"
"Leaver Dept.","2021","Unknown","Wales","East Wales","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","East Wales","Male","70","[c]","36140","36030"
"Leaver Dept.","2021","Unknown","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","West Wales and The Valleys","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","West Midlands","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","West Midlands","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Female","35","[c]","35310","35900"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Male","50","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Female","55","[c]","27530","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Male","50","[c]","25710","26590"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","40","[c]","24990","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Female","50","[c]","24960","24180"
"New entrant CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","East Anglia","Female","70","[c]","25760","27570"
"New entrant CS","2021","Declared disabled","East of England","East Anglia","Male","50","[c]","25780","27570"
"New entrant CS","2021","Declared disabled","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex","Female","40","[c]","27460","29290"
"New entrant CS","2021","Declared disabled","East of England","Essex","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
