"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
