"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Project Delivery","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Inner London - West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Northumberland and Tyne and Wear","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Bedfordshire and Hertfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Devon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Anglia","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","East Yorkshire and Northern Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Essex","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Greater Manchester","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hampshire and Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - East","EO","35","[c]","31060","31060"
"New entrant CS","2021","Undeclared","Unknown","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - West","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Kent","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lancashire","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Merseyside","EO","5","[c]","[c]","[c]"
