"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Attorney General's Departments","Outside London","AA/AO","15","[c]","21030","21950"
"New entrant CS","2021","16-19","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","10","[c]","20500","20880"
"New entrant CS","2021","16-19","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Education","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Environment, Food and Rural Affairs","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Transport","Outside London","AA/AO","35","[c]","18890","18060"
"New entrant CS","2021","16-19","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department for Work and Pensions","Outside London","AA/AO","170","[c]","21060","21010"
"New entrant CS","2021","16-19","Department for Work and Pensions","Outside London","EO","30","[c]","27730","27570"
"New entrant CS","2021","16-19","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","London","AA/AO","10","[c]","21680","22100"
"New entrant CS","2021","16-19","Department of Health and Social Care","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Department of Health and Social Care","Outside London","AA/AO","15","[c]","19650","19630"
"New entrant CS","2021","16-19","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Land Registry","Outside London","AA/AO","10","[c]","21940","22350"
"New entrant CS","2021","16-19","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Revenue and Customs","Outside London","AA/AO","140","[c]","20150","20140"
"New entrant CS","2021","16-19","HM Revenue and Customs","Outside London","EO","10","[c]","25120","25560"
"New entrant CS","2021","16-19","HM Revenue and Customs","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","HM Treasury","London","EO","20","[c]","24300","24300"
"New entrant CS","2021","16-19","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Home Office","Outside London","AA/AO","40","[c]","21430","21430"
"New entrant CS","2021","16-19","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Defence","Outside London","AA/AO","30","[c]","19790","19560"
"New entrant CS","2021","16-19","Ministry of Defence","Outside London","EO","50","[c]","17620","16780"
"New entrant CS","2021","16-19","Ministry of Defence","Outside London","Unknown","15","[c]","16780","16780"
"New entrant CS","2021","16-19","Ministry of Justice","London","AA/AO","15","[c]","21880","22330"
"New entrant CS","2021","16-19","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Outside London","AA/AO","105","[c]","21700","20600"
"New entrant CS","2021","16-19","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scottish Government","Outside London","AA/AO","35","[c]","20230","20060"
"New entrant CS","2021","16-19","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Attorney General's Departments","London","AA/AO","75","[c]","21250","20120"
"New entrant CS","2021","20-29","Attorney General's Departments","London","EO","100","[c]","27570","26970"
"New entrant CS","2021","20-29","Attorney General's Departments","London","G6/G7","10","[c]","51400","50520"
"New entrant CS","2021","20-29","Attorney General's Departments","London","SEO/HEO","50","[c]","42750","43920"
"New entrant CS","2021","20-29","Attorney General's Departments","Outside London","AA/AO","160","[c]","20090","20120"
"New entrant CS","2021","20-29","Attorney General's Departments","Outside London","EO","45","[c]","26120","25480"
"New entrant CS","2021","20-29","Attorney General's Departments","Outside London","G6/G7","15","[c]","52060","52760"
"New entrant CS","2021","20-29","Attorney General's Departments","Outside London","SEO/HEO","15","[c]","37180","38000"
"New entrant CS","2021","20-29","Cabinet Office","London","AA/AO","65","[c]","22420","24490"
"New entrant CS","2021","20-29","Cabinet Office","London","EO","165","[c]","27180","27500"
"New entrant CS","2021","20-29","Cabinet Office","London","G6/G7","35","[c]","57060","54700"
"New entrant CS","2021","20-29","Cabinet Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","London","SEO/HEO","470","[c]","30120","28000"
"New entrant CS","2021","20-29","Cabinet Office","Outside London","AA/AO","30","[c]","20680","20800"
"New entrant CS","2021","20-29","Cabinet Office","Outside London","EO","15","[c]","23580","23850"
"New entrant CS","2021","20-29","Cabinet Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","Outside London","SEO/HEO","125","[c]","28410","28000"
"New entrant CS","2021","20-29","Cabinet Office","Unknown","AA/AO","20","[c]","21470","20800"
"New entrant CS","2021","20-29","Cabinet Office","Unknown","EO","20","[c]","26770","27500"
"New entrant CS","2021","20-29","Cabinet Office","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office","Unknown","SEO/HEO","90","[c]","29120","28000"
"New entrant CS","2021","20-29","Chancellor's other departments","London","AA/AO","15","[c]","22470","21980"
"New entrant CS","2021","20-29","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","London","AA/AO","25","[c]","24730","24900"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","London","EO","95","[c]","28410","27680"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","London","G6/G7","30","[c]","54670","53380"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","350","[c]","35050","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","125","[c]","20960","20880"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","EO","120","[c]","24950","24250"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","45","[c]","32890","30950"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","EO","50","[c]","27440","26180"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","G6/G7","20","[c]","54840","51730"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","SEO/HEO","140","[c]","36100","34020"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","10","[c]","35040","34020"
"New entrant CS","2021","20-29","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","London","EO","75","[c]","27960","28500"
"New entrant CS","2021","20-29","Department for Education","London","G6/G7","10","[c]","54950","53420"
"New entrant CS","2021","20-29","Department for Education","London","SEO/HEO","60","[c]","35200","32940"
"New entrant CS","2021","20-29","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education","Outside London","EO","95","[c]","24950","25000"
"New entrant CS","2021","20-29","Department for Education","Outside London","G6/G7","10","[c]","49900","49860"
"New entrant CS","2021","20-29","Department for Education","Outside London","SEO/HEO","95","[c]","32510","29360"
"New entrant CS","2021","20-29","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","AA/AO","15","[c]","23140","24370"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","EO","90","[c]","24970","26570"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","G6/G7","30","[c]","53310","52290"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","London","SEO/HEO","205","[c]","33540","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","155","[c]","22140","21050"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","EO","130","[c]","24750","24920"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","120","[c]","31570","29180"
"New entrant CS","2021","20-29","Department for International Trade","London","AA/AO","45","[c]","19090","18200"
"New entrant CS","2021","20-29","Department for International Trade","London","EO","50","[c]","26070","26250"
"New entrant CS","2021","20-29","Department for International Trade","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","London","SEO/HEO","125","[c]","32980","31800"
"New entrant CS","2021","20-29","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Outside London","SEO/HEO","15","[c]","30700","31800"
"New entrant CS","2021","20-29","Department for Transport","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","London","EO","90","[c]","28710","29970"
"New entrant CS","2021","20-29","Department for Transport","London","G6/G7","10","[c]","55310","54110"
"New entrant CS","2021","20-29","Department for Transport","London","SEO/HEO","180","[c]","33510","34710"
"New entrant CS","2021","20-29","Department for Transport","Outside London","AA/AO","200","[c]","21290","21590"
"New entrant CS","2021","20-29","Department for Transport","Outside London","EO","80","[c]","25310","26130"
"New entrant CS","2021","20-29","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport","Outside London","SEO/HEO","45","[c]","33630","30730"
"New entrant CS","2021","20-29","Department for Work and Pensions","London","AA/AO","240","[c]","25110","25110"
"New entrant CS","2021","20-29","Department for Work and Pensions","London","EO","1110","[c]","31060","31060"
"New entrant CS","2021","20-29","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Work and Pensions","London","SEO/HEO","75","[c]","36050","36650"
"New entrant CS","2021","20-29","Department for Work and Pensions","Outside London","AA/AO","2035","[c]","21220","21010"
