"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Outer London - East and North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AO","Heterosexual / straight","55","[c]","24390","25120"
"Leaver CS","2021","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","Heterosexual / straight","65","[c]","29500","29220"
"Leaver CS","2021","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AO","Heterosexual / straight","55","[c]","23700","23690"
"Leaver CS","2021","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","Heterosexual / straight","100","[c]","28730","28820"
"Leaver CS","2021","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","Unknown","80","[c]","30030","31060"
"Leaver CS","2021","Outer London - West and North West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HEO","Heterosexual / straight","40","[c]","33590","33220"
"Leaver CS","2021","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","HEO","Heterosexual / straight","40","[c]","35970","36960"
"Leaver CS","2021","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AO","Heterosexual / straight","120","[c]","20750","21010"
"Leaver CS","2021","Shropshire and Staffordshire","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AO","Unknown","90","[c]","20330","20370"
"Leaver CS","2021","Shropshire and Staffordshire","EO","Heterosexual / straight","65","[c]","27040","27130"
"Leaver CS","2021","Shropshire and Staffordshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AO","Heterosexual / straight","120","[c]","21030","21010"
"Leaver CS","2021","South Yorkshire","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AO","Unknown","110","[c]","20990","21010"
"Leaver CS","2021","South Yorkshire","EO","Heterosexual / straight","75","[c]","26340","26890"
"Leaver CS","2021","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","Unknown","70","[c]","26430","26890"
"Leaver CS","2021","South Yorkshire","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AO","Heterosexual / straight","115","[c]","21860","21010"
"Leaver CS","2021","Surrey, East and West Sussex","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AO","Unknown","95","[c]","23070","23660"
"Leaver CS","2021","Surrey, East and West Sussex","EO","Heterosexual / straight","55","[c]","27670","27570"
"Leaver CS","2021","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
