"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Thurrock","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Tyneside","AO","10","10","21070","21050"
"In post","2021","Animal and Plant Health Agency","Tyneside","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Tyneside","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Tyneside","SEO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Surrey","AA","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Surrey","AO","170","160","24370","24370"
"In post","2021","Animal and Plant Health Agency","West Surrey","EO","140","130","28460","28270"
"In post","2021","Animal and Plant Health Agency","West Surrey","G6","15","15","66860","65920"
"In post","2021","Animal and Plant Health Agency","West Surrey","G7","35","35","54740","53870"
"In post","2021","Animal and Plant Health Agency","West Surrey","HEO","100","95","33710","33510"
"In post","2021","Animal and Plant Health Agency","West Surrey","SCS level","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Surrey","SEO","90","85","40950","39920"
"In post","2021","Animal and Plant Health Agency","West Sussex (North East)","EO","10","10","25530","25100"
"In post","2021","Animal and Plant Health Agency","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Sussex (North East)","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Sussex (North East)","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Westminster","G7","15","15","56820","55120"
"In post","2021","Animal and Plant Health Agency","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wiltshire","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Worcestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Worcestershire","AO","35","30","21080","21050"
"In post","2021","Animal and Plant Health Agency","Worcestershire","EO","50","45","25550","25190"
"In post","2021","Animal and Plant Health Agency","Worcestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Worcestershire","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Worcestershire","HEO","40","35","30630","30580"
"In post","2021","Animal and Plant Health Agency","Worcestershire","SEO","30","30","39510","37480"
"In post","2021","Animal and Plant Health Agency","York","AO","45","45","21910","21050"
"In post","2021","Animal and Plant Health Agency","York","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","York","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","York","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Westminster","G6","10","10","66070","65650"
"In post","2021","Attorney General's Office","Westminster","G7","10","10","53280","51250"
"In post","2021","Attorney General's Office","Westminster","HEO","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Office","Westminster","SEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Ards and North Down","AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","10","10","30990","31280"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","10","107270","90130"
"In post","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Belfast","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Belfast","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","G6","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","G7","15","15","50490","49700"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bradford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","G7","20","20","52590","52600"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","HEO","20","20","30880","32000"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bristol, City of","SEO","10","10","38100","38010"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","G7","65","60","56670","54700"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","HEO","15","15","31820","32000"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","HEO","25","25","29570","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","HEO","10","10","31090","31880"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","SCS level","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","HEO","20","20","29790","29250"
"In post","2021","Cabinet Office (excl. agencies)","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","G6","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","HEO","35","35","29510","29250"
"In post","2021","Cabinet Office (excl. agencies)","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Darlington","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset CC","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","G7","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","HEO","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","HEO","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","EO","10","10","24360","23850"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","G6","10","10","73780","71040"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","G7","55","50","51810","51560"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","HEO","30","30","30820","32000"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","SCS level","15","15","74180","68000"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","SEO","50","50","37820","37300"
"In post","2021","Cabinet Office (excl. agencies)","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lambeth","HEO","10","10","29310","28630"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","EO","10","10","24780","25230"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","G6","15","15","68060","64500"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","G7","45","40","52700","51190"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","HEO","65","65","30830","32000"
"In post","2021","Cabinet Office (excl. agencies)","Leeds","SCS level","30","30","77090","70000"
