"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Commercial","Wales","East Wales","75","70","36750","34800"
"In post","2021","Unknown","Commercial","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands (England)","Shropshire and Staffordshire","35","35","41590","40780"
"In post","2021","Unknown","Commercial","West Midlands (England)","West Midlands","40","35","52190","41510"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","South Yorkshire","45","45","50460","49700"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","West Yorkshire","125","125","51080","49700"
"In post","2021","Unknown","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","190","185","27480","25560"
"In post","2021","Unknown","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","East Anglia","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","London","Inner London - East","65","60","45110","40170"
"In post","2021","Unknown","Communications","London","Inner London - West","640","625","44800","40650"
"In post","2021","Unknown","Communications","London","Outer London - South","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","London","Outer London - West and North West","40","40","26150","21360"
"In post","2021","Unknown","Communications","North East (England)","Northumberland and Tyne and Wear","440","420","27060","25560"
"In post","2021","Unknown","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","Greater Manchester","225","225","28280","25560"
"In post","2021","Unknown","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","Merseyside","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","Eastern Scotland","25","25","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","South East (England)","Hampshire and Isle of Wight","50","50","31150","26780"
"In post","2021","Unknown","Communications","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","South West (England)","Dorset and Somerset","15","10","[c]","[c]"
"In post","2021","Unknown","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","40430","36080"
"In post","2021","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Wales","East Wales","300","290","28220","25560"
"In post","2021","Unknown","Communications","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands (England)","West Midlands","125","125","30720","25560"
"In post","2021","Unknown","Communications","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Yorkshire and The Humber","West Yorkshire","295","290","29580","25560"
"In post","2021","Unknown","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","125","115","30690","28130"
"In post","2021","Unknown","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","East of England","East Anglia","95","90","26250","25560"
"In post","2021","Unknown","Counter Fraud","East of England","Essex","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","London","Inner London - East","40","35","37430","36160"
"In post","2021","Unknown","Counter Fraud","London","Inner London - West","385","370","37650","36160"
"In post","2021","Unknown","Counter Fraud","London","Outer London - South","145","140","35360","32520"
"In post","2021","Unknown","Counter Fraud","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","115","110","29670","25560"
"In post","2021","Unknown","Counter Fraud","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","North West (England)","Greater Manchester","285","275","29930","25560"
"In post","2021","Unknown","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","North West (England)","Merseyside","120","110","28880","25560"
"In post","2021","Unknown","Counter Fraud","Northern Ireland","Northern Ireland","90","85","29840","25870"
"In post","2021","Unknown","Counter Fraud","Scotland","Eastern Scotland","65","65","29320","26130"
"In post","2021","Unknown","Counter Fraud","Scotland","Southern Scotland","15","15","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Scotland","West Central Scotland","115","100","28810","28130"
"In post","2021","Unknown","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","South East (England)","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","South East (England)","Kent","55","55","29970","28130"
"In post","2021","Unknown","Counter Fraud","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","32550","28130"
"In post","2021","Unknown","Counter Fraud","Wales","East Wales","65","60","30210","29970"
"In post","2021","Unknown","Counter Fraud","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","West Midlands (England)","West Midlands","160","150","30490","28130"
"In post","2021","Unknown","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Yorkshire and The Humber","West Yorkshire","165","160","30080","25560"
"In post","2021","Unknown","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","125","115","20660","20140"
"In post","2021","Unknown","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","East of England","Essex","10","10","[c]","[c]"
"In post","2021","Unknown","Debt","London","Inner London - East","65","60","27930","25630"
"In post","2021","Unknown","Debt","London","Inner London - West","20","15","[c]","[c]"
"In post","2021","Unknown","Debt","London","Outer London - South","85","80","25810","24120"
"In post","2021","Unknown","Debt","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Unknown","Debt","North East (England)","Northumberland and Tyne and Wear","295","280","20780","20140"
"In post","2021","Unknown","Debt","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","North West (England)","Merseyside","80","75","21570","20140"
"In post","2021","Unknown","Debt","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Scotland","Eastern Scotland","335","320","21090","20140"
"In post","2021","Unknown","Debt","Scotland","Southern Scotland","120","115","20730","20140"
"In post","2021","Unknown","Debt","Scotland","West Central Scotland","115","100","21320","20140"
"In post","2021","Unknown","Debt","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","South East (England)","Surrey, East and West Sussex","25","20","[c]","[c]"
"In post","2021","Unknown","Debt","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Wales","East Wales","120","115","21670","20140"
"In post","2021","Unknown","Debt","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","West Midlands (England)","West Midlands","180","170","20850","20140"
"In post","2021","Unknown","Debt","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Yorkshire and The Humber","West Yorkshire","165","155","21480","20140"
"In post","2021","Unknown","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","55","55","36830","32010"
"In post","2021","Unknown","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","35","32330","28840"
"In post","2021","Unknown","Digital, Data & Technology","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","East of England","East Anglia","40","40","35030","30150"
"In post","2021","Unknown","Digital, Data & Technology","East of England","Essex","85","80","36510","31870"
"In post","2021","Unknown","Digital, Data & Technology","London","Inner London - East","320","315","47030","42360"
