"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Worcestershire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","AA/AO","Female","35","[c]","21880","20810"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","AA/AO","Male","35","[c]","23490","21010"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","EO","Female","45","[c]","27020","27570"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","AA/AO","Female","45","[c]","20950","21010"
"New entrant CS","2021","Angus and Dundee City","Outside London","AA/AO","Male","45","[c]","21130","21010"
"New entrant CS","2021","Angus and Dundee City","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","EO","Female","65","[c]","31060","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","London","EO","Male","55","[c]","30940","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","AA/AO","Female","60","[c]","23790","23530"
"New entrant CS","2021","Barnet","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","EO","Female","105","[c]","30070","31060"
"New entrant CS","2021","Barnet","London","EO","Male","50","[c]","30170","31060"
"New entrant CS","2021","Barnet","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","SEO/HEO","Female","75","[c]","34950","32330"
"New entrant CS","2021","Barnet","London","SEO/HEO","Male","50","[c]","36520","33950"
"New entrant CS","2021","Barnet","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Female","100","[c]","21080","21010"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","Male","85","[c]","22020","21010"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","Female","60","[c]","27440","27570"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","Male","35","[c]","27470","27570"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Female","65","[c]","20810","20920"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","Male","30","[c]","20940","20920"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Female","215","[c]","24820","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","Male","250","[c]","24390","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","Male","45","[c]","60170","56000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Female","115","[c]","36100","37000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","Male","245","[c]","36410","35000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Female","60","[c]","32480","26820"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","Male","90","[c]","34770","29500"
"New entrant CS","2021","Bedford","Outside London","AA/AO","Female","40","[c]","22370","21500"
"New entrant CS","2021","Bedford","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","EO","Female","35","[c]","27440","27570"
"New entrant CS","2021","Bedford","Outside London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","AA/AO","Female","95","[c]","20190","20140"
"New entrant CS","2021","Belfast","Outside London","AA/AO","Male","100","[c]","20230","20140"
"New entrant CS","2021","Belfast","Outside London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","EO","Male","55","[c]","26240","25560"
"New entrant CS","2021","Belfast","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","AA/AO","Female","50","[c]","22440","23520"
"New entrant CS","2021","Berkshire","Outside London","AA/AO","Male","100","[c]","27190","25540"
"New entrant CS","2021","Berkshire","Outside London","EO","Female","120","[c]","29040","29290"
"New entrant CS","2021","Berkshire","Outside London","EO","Male","70","[c]","30280","29290"
"New entrant CS","2021","Berkshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","SEO/HEO","Male","45","[c]","34000","32460"
"New entrant CS","2021","Berkshire","Outside London","Unknown","Female","35","[c]","26160","24020"
"New entrant CS","2021","Berkshire","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","London","AA/AO","Female","75","[c]","26170","25110"
"New entrant CS","2021","Bexley and Greenwich","London","AA/AO","Male","90","[c]","27260","28720"
"New entrant CS","2021","Bexley and Greenwich","London","EO","Female","100","[c]","30930","31060"
"New entrant CS","2021","Bexley and Greenwich","London","EO","Male","45","[c]","31190","31060"
"New entrant CS","2021","Bexley and Greenwich","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Outside London","AA/AO","Female","280","[c]","20220","20140"
"New entrant CS","2021","Birmingham","Outside London","AA/AO","Male","195","[c]","20350","20140"
"New entrant CS","2021","Birmingham","Outside London","EO","Female","245","[c]","26300","27570"
"New entrant CS","2021","Birmingham","Outside London","EO","Male","160","[c]","26390","26350"
"New entrant CS","2021","Birmingham","Outside London","G6/G7","Female","50","[c]","56250","53150"
"New entrant CS","2021","Birmingham","Outside London","G6/G7","Male","50","[c]","56970","53790"
"New entrant CS","2021","Birmingham","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","Outside London","SEO/HEO","Female","150","[c]","35670","34800"
"New entrant CS","2021","Birmingham","Outside London","SEO/HEO","Male","135","[c]","35950","33250"
"New entrant CS","2021","Birmingham","Outside London","Unknown","Female","35","[c]","21820","22920"
"New entrant CS","2021","Birmingham","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","AA/AO","Female","275","[c]","21030","21010"
"New entrant CS","2021","Blackpool","Outside London","AA/AO","Male","305","[c]","21010","21010"
"New entrant CS","2021","Blackpool","Outside London","EO","Female","35","[c]","27430","27570"
"New entrant CS","2021","Blackpool","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","EO","Female","40","[c]","27570","27570"
"New entrant CS","2021","Bournemouth and Poole","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","AA/AO","Female","50","[c]","19990","20140"
"New entrant CS","2021","Bradford","Outside London","AA/AO","Male","70","[c]","20480","20140"
"New entrant CS","2021","Bradford","Outside London","EO","Female","75","[c]","27310","27570"
"New entrant CS","2021","Bradford","Outside London","EO","Male","45","[c]","27380","27570"
"New entrant CS","2021","Bradford","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
