"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","Crown Prosecution Service","North West (England)","Outside London","25","[c]","46330","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service","South East (England)","Outside London","35","[c]","42310","40280"
"Leaver CS","2021","Legal","Crown Prosecution Service","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service","Wales","Outside London","15","[c]","46820","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service","West Midlands (England)","Outside London","20","[c]","42550","43800"
"Leaver CS","2021","Legal","Crown Prosecution Service","Yorkshire and The Humber","Outside London","30","[c]","43650","55610"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Defence Science and Technology Laboratory","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","FCDO Services","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","London","London","95","[c]","56070","52730"
"Leaver CS","2021","Legal","Government Legal Department","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Government Legal Department","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","London","London","20","[c]","41350","43960"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","South East (England)","Outside London","15","[c]","43310","44870"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","HM Land Registry","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal Aid Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Ministry of Justice (excl. agencies)","London","London","20","[c]","32280","26410"
"Leaver CS","2021","Legal","National Crime Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Office of the Public Guardian","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scottish Courts and Tribunals Service","Scotland","Outside London","100","[c]","27690","22820"
"Leaver CS","2021","Legal","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","UK Supreme Court","London","London","15","[c]","38180","36500"
"Leaver CS","2021","Legal","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Welsh Revenue Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","10","[c]","26480","24250"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","North West (England)","Outside London","10","[c]","21860","21050"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Animal and Plant Health Agency","South East (England)","Outside London","50","[c]","27060","24370"
"Leaver CS","2021","No function","Animal and Plant Health Agency","South West (England)","Outside London","20","[c]","26680","21050"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Wales","Outside London","10","[c]","31440","21050"
"Leaver CS","2021","No function","Animal and Plant Health Agency","West Midlands (England)","Outside London","15","[c]","29310","24430"
"Leaver CS","2021","No function","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","10","[c]","29280","24430"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","London","London","65","[c]","48500","34550"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","45","[c]","33380","28420"
"Leaver CS","2021","No function","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Companies House","Wales","Outside London","15","[c]","26460","22490"
"Leaver CS","2021","No function","Criminal Injuries Compensation Authority","Scotland","Outside London","10","[c]","32010","25530"
"Leaver CS","2021","No function","Crown Commercial Service","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Crown Commercial Service","North West (England)","Outside London","10","[c]","48770","53870"
"Leaver CS","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","Outside London","60","[c]","24990","22220"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","South East (England)","Outside London","65","[c]","27030","17180"
"Leaver CS","2021","No function","Defence Science and Technology Laboratory","South West (England)","Outside London","75","[c]","28870","26480"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","145","[c]","52910","52190"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Digital, Culture, Media and Sport","London","London","65","[c]","43330","34020"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","120","[c]","38190","32620"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","15","[c]","36880","35960"
"Leaver CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","37550","30040"
"Leaver CS","2021","No function","Department for International Trade","London","London","75","[c]","36960","31180"
"Leaver CS","2021","No function","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for International Trade","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Department for Transport (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
