"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","London","Heterosexual / straight","95","[c]","31680","28590"
"New entrant CS","2021","Mixed","Operational Delivery","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outside London","Heterosexual / straight","175","[c]","24310","22850"
"New entrant CS","2021","Mixed","Operational Delivery","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","London","Heterosexual / straight","55","[c]","34120","33260"
"New entrant CS","2021","Mixed","Policy","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
